trade_id,symbol,date,regime_group,sample_type,entry_price,current_sl,adaptive_sl,current_r,adaptive_r,delta_r,current_exit_reason,adaptive_exit_reason,current_mfe,adaptive_mfe,current_mae,adaptive_mae
991,NMDC,2026-05-14,BULL,IS,1502.806427657776,1427.67,1450.21,1.75,1.75,0.0,FULL_TARGET,FULL_TARGET,2.58,2.65,0.3,0.43
992,NMDC,2026-08-12,OOS,OOS,2072.064533335241,1968.46,1999.54,-19.1871,-27.4097,-8.2226,SL_HIT,SL_HIT,0.68,0.98,19.19,27.42
993,NRBBEARING,2026-06-08,BULL,IS,428.3500061035156,406.93,394.08,0.5,0.0423,-0.4577,BE_EXIT,TIMEOUT,1.28,0.8,0.61,0.78
994,NRBBEARING,2026-06-09,BULL,IS,438.95001220703125,417.0,403.83,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.77,0.48,1.2,1.06
995,NRBBEARING,2026-08-03,OOS,OOS,433.79998779296875,412.11,403.96,1.75,1.29,-0.46,FULL_TARGET,TIMEOUT,2.65,2.35,0.35,0.25
996,NRBBEARING,2026-08-05,OOS,OOS,457.70001220703125,434.82,421.08,0.5,0.7178,0.2178,BE_EXIT,TIMEOUT,1.11,1.26,0.73,0.45
997,NRBBEARING,2026-08-07,OOS,OOS,461.5,438.42,424.58,0.6766,0.6104,-0.0662,TIMEOUT,TIMEOUT,1.84,1.15,0.79,0.49
998,NRBBEARING,2026-08-17,OOS,OOS,484.04998779296875,459.85,445.33,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.82,0.51,1.04,1.11
999,NSLNISP,2025-03-05,BULL,IS,1930.1817657410204,1833.67,1862.63,0.1755,-1.0,-1.1755,TIMEOUT,SL_HIT,0.24,0.1,0.78,1.12
1000,NSLNISP,2026-05-29,BULL,IS,2686.993769708724,2552.64,2592.95,-1.2704,-1.3978,-0.1274,SL_HIT,SL_HIT,0.0,0.0,1.3,1.42
1001,NTPC,2026-02-20,BEAR,IS,372.95001220703125,354.3,359.9,0.7534,0.1954,-0.558,TIMEOUT,BE_EXIT,1.16,1.2,0.47,0.61
1002,NTPC,2026-02-23,BEAR,IS,375.45001220703125,356.68,362.31,0.5,0.5,0.0,BE_EXIT,BE_EXIT,1.01,1.45,0.6,0.86
1003,NTPC,2026-02-24,BEAR,IS,382.75,363.61,369.35,-0.222,-1.3246,-1.1026,TIMEOUT,SL_HIT,0.61,0.43,0.97,1.32
1004,NTPCGREEN,2026-05-13,BULL,IS,111.25,105.69,103.92,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.26,0.2,1.1,1.49
1005,NYKAA,2025-11-17,SIDEWAYS,IS,268.739990234375,255.3,254.41,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.33,0.31,1.04,1.12
1006,NYKAA,2026-07-30,BULL,IS,333.75,317.06,322.07,-0.2037,0.5,0.7037,TIMEOUT,BE_EXIT,0.85,1.22,0.81,0.52
1007,NYKAA,2026-08-03,OOS,OOS,344.8999938964844,327.65,332.83,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.18,0.26,1.27,1.43
1008,OBEROIRLTY,2025-03-12,BULL,IS,2055.6549232330603,1952.87,1983.71,1.131,1.4015,0.2705,TIMEOUT,TIMEOUT,1.51,2.16,0.1,0.15
1009,OBEROIRLTY,2025-03-19,BULL,IS,2092.464601201266,1987.84,2019.23,0.6492,0.7131,0.0639,TIMEOUT,TIMEOUT,1.14,1.62,0.4,0.58
1010,OBEROIRLTY,2025-03-26,BULL,IS,2122.3607049567395,2016.24,2048.08,-0.0949,0.4718,0.5667,TIMEOUT,BE_EXIT,0.84,1.2,0.36,0.12
1011,OFSS,2026-05-27,BULL,IS,10299.5,9784.52,9708.14,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.55,0.48,1.02,1.03
1012,ONESOURCE,2026-04-10,BULL,IS,1703.9054393420859,1618.71,1644.27,-1.0441,-1.2217,-0.1776,SL_HIT,SL_HIT,0.12,0.18,1.17,1.41
1013,ONGC,2026-02-19,BEAR,IS,274.6499938964844,260.92,259.39,0.5,0.5,0.0,BE_EXIT,BE_EXIT,1.34,1.2,0.25,0.23
1014,ONGC,2026-03-06,BEAR,IS,278.95001220703125,265.0,264.53,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.72,0.7,1.11,1.07
1015,ONGC,2026-03-19,BEAR,IS,269.1000061035156,255.65,252.75,1.1877,1.0657,-0.122,TIMEOUT,TIMEOUT,1.78,1.46,0.39,0.32
1016,ONGC,2026-03-27,BEAR,IS,281.95001220703125,267.85,267.28,0.1206,0.1159,-0.0047,TIMEOUT,TIMEOUT,0.78,0.75,0.51,0.49
1017,OPTIEMUS,2026-03-19,BEAR,IS,804.9298052918255,764.68,776.76,-0.4107,-1.0,-0.5893,TIMEOUT,SL_HIT,0.08,0.12,0.76,1.0
1018,OPTIEMUS,2026-03-30,BEAR,IS,788.698513364879,749.26,761.09,1.1889,1.4842,0.2953,TIMEOUT,TIMEOUT,1.39,1.98,0.36,0.51
1019,OPTIEMUS,2026-06-11,BULL,IS,1013.935851220079,963.24,978.45,0.0159,0.4888,0.4729,TIMEOUT,BE_EXIT,0.96,1.37,0.02,0.02
1020,OSWALPUMPS,2025-05-15,BULL,IS,2061.783950047381,1958.69,1989.62,-1.0,-1.4139,-0.4139,SL_HIT,SL_HIT,0.0,0.0,1.0,1.43
1021,OSWALPUMPS,2025-05-27,BULL,IS,2034.306462132149,1932.59,1963.11,-1.0,-1.1948,-0.1948,SL_HIT,SL_HIT,0.63,0.9,1.07,1.28
1022,OSWALPUMPS,2025-07-25,BEAR,IS,2196.8372498708536,2087.0,2119.95,0.7689,1.0492,0.2803,TIMEOUT,TIMEOUT,0.91,1.3,0.29,0.41
1023,OSWALPUMPS,2026-04-15,BULL,IS,2355.993981530765,2238.19,2273.53,-1.2053,-1.1608,0.0445,SL_HIT,SL_HIT,0.54,0.77,1.28,1.16
1024,PANAMAPET,2026-06-18,BULL,IS,405.7121887207031,385.43,373.26,1.75,1.75,0.0,FULL_TARGET,FULL_TARGET,4.0,2.5,0.0,0.0
1025,PANAMAPET,2026-06-19,BULL,IS,480.2459411621094,456.23,441.83,0.5,-1.1188,-1.6188,BE_EXIT,SL_HIT,1.19,0.75,0.76,2.03
1026,PANAMAPET,2026-06-22,BULL,IS,493.3638916015625,468.7,453.89,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.0,0.0,1.27,1.29
1027,PARADEEP,2026-08-25,OOS,OOS,158.07040405273438,150.17,149.75,0.5,-0.1286,-0.6286,BE_EXIT,TIMEOUT,1.05,1.0,0.05,0.87
1028,PARADEEP,2026-08-28,OOS,OOS,164.25933837890625,156.05,155.3,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.0,0.0,1.12,1.02
1029,PARAS,2026-05-07,BULL,IS,869.5,826.02,799.94,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.43,0.27,1.71,1.07
1030,PARAS,2026-06-04,BULL,IS,893.7999877929688,849.11,822.3,1.75,1.75,0.0,FULL_TARGET,FULL_TARGET,3.45,2.96,0.0,0.0
1031,PARAS,2026-06-05,BULL,IS,960.1500244140625,912.14,883.34,1.75,1.75,0.0,FULL_TARGET,FULL_TARGET,3.02,4.45,0.4,0.25
1032,PARAS,2026-06-09,BULL,IS,1039.1500244140625,987.19,956.02,-1.0,1.75,2.75,SL_HIT,FULL_TARGET,0.53,3.16,1.37,0.85
1033,PARAS,2026-06-10,BULL,IS,1040.5,988.47,957.26,-1.0,1.75,2.75,SL_HIT,FULL_TARGET,0.08,3.14,1.39,0.87
1034,PARAS,2026-08-06,OOS,OOS,1316.699951171875,1250.86,1231.57,-1.0,1.75,2.75,SL_HIT,FULL_TARGET,0.22,3.07,1.24,0.96
1035,PARKHOSPS,2025-04-22,BULL,IS,1706.5114999787777,1621.19,1646.78,1.0912,1.75,0.6588,TIMEOUT,FULL_TARGET,1.86,2.66,0.22,0.31
1036,PARKHOSPS,2025-04-30,BULL,IS,1814.1335514201176,1723.43,1750.64,-0.4014,-0.5735,-0.1721,TIMEOUT,TIMEOUT,0.57,0.81,0.54,0.77
1037,PARKHOSPS,2025-05-09,BULL,IS,1849.4066184927078,1756.94,1784.68,-0.2784,-1.1148,-0.8364,TIMEOUT,SL_HIT,0.17,0.25,0.91,1.3
1038,PARKHOSPS,2025-05-12,BULL,IS,1856.935252796721,1764.09,1791.94,-0.5985,-1.226,-0.6275,TIMEOUT,SL_HIT,0.0,0.0,0.99,1.41
1039,PARKHOSPS,2025-05-27,BULL,IS,1797.4230258904968,1707.55,1734.51,-0.0468,-0.0669,-0.0201,TIMEOUT,TIMEOUT,0.43,0.61,0.6,0.85
1040,PARKHOSPS,2025-11-19,SIDEWAYS,IS,2336.6001473180504,2219.77,2254.82,0.297,0.4244,0.1274,TIMEOUT,TIMEOUT,0.62,0.88,0.04,0.06
1041,PARKHOSPS,2025-11-28,SIDEWAYS,IS,2365.4766530462293,2247.2,2282.68,-0.0855,-0.1221,-0.0366,TIMEOUT,TIMEOUT,0.37,0.52,0.37,0.53
1042,PARKHOSPS,2025-12-01,SIDEWAYS,IS,2402.7918167194307,2282.65,2318.69,-0.6102,-0.8717,-0.2615,TIMEOUT,TIMEOUT,0.04,0.06,0.68,0.97
1043,PARKHOSPS,2025-12-16,SIDEWAYS,IS,2351.920906507539,2234.32,2269.6,1.249,1.57,0.321,TIMEOUT,TIMEOUT,1.51,2.16,0.41,0.59
1044,PARKHOSPS,2025-12-18,SIDEWAYS,IS,2401.5533045122575,2281.48,2317.5,0.9989,-1.0653,-2.0642,TIMEOUT,SL_HIT,1.1,0.0,0.82,1.17
1045,PATANJALI,2025-03-18,BULL,IS,1839.530102907016,1747.55,1775.15,0.5559,0.8971,0.3412,TIMEOUT,TIMEOUT,0.71,1.02,0.46,0.66
1046,PATANJALI,2025-03-19,BULL,IS,1845.3150879464386,1753.05,1780.73,0.2326,0.3323,0.0997,TIMEOUT,TIMEOUT,0.65,0.93,0.52,0.75
1047,PATANJALI,2025-03-24,BULL,IS,1829.3958774269738,1737.93,1765.37,0.5551,0.8965,0.3414,TIMEOUT,TIMEOUT,0.83,1.18,0.16,0.23
1048,PATANJALI,2025-04-11,BULL,IS,1888.718037800778,1794.28,1822.61,-0.4383,-1.0578,-0.6195,TIMEOUT,SL_HIT,0.25,0.36,0.88,1.26
1049,PATANJALI,2026-02-19,BEAR,IS,2574.138269231741,2445.43,2484.04,-0.4963,-0.709,-0.2127,TIMEOUT,TIMEOUT,0.24,0.35,0.67,0.96
1050,PATANJALI,2026-02-26,BEAR,IS,2596.697838663762,2466.86,2505.81,-0.2417,-1.0578,-0.8161,TIMEOUT,SL_HIT,0.07,0.1,0.84,1.2
1051,PAYTM,2026-06-26,BULL,IS,855.4765197571215,812.7,825.53,-0.5896,-1.0096,-0.42,TIMEOUT,SL_HIT,0.17,0.04,0.8,1.12
1052,PAYTM,2026-07-08,BULL,IS,831.4899567554446,789.92,802.39,0.3921,0.4362,0.0441,TIMEOUT,BE_EXIT,0.75,1.07,0.12,0.13
1053,PAYTM,2026-07-29,BULL,IS,847.7906177710075,805.4,818.12,-0.0753,-0.1076,-0.0323,TIMEOUT,TIMEOUT,0.14,0.2,0.49,0.7
1054,PAYTM,2026-08-03,OOS,OOS,846.1300757654087,803.82,816.52,1.75,1.75,0.0,FULL_TARGET,FULL_TARGET,18.73,26.76,0.45,0.65
1055,PAYTM,2026-08-04,OOS,OOS,846.3707617017417,804.05,816.75,1.75,1.75,0.0,FULL_TARGET,FULL_TARGET,18.71,26.74,0.46,0.65
1056,PAYTM,2026-08-21,OOS,OOS,1632.0,1550.4,1501.44,0.4418,0.2106,-0.2312,BE_EXIT,TIMEOUT,1.23,0.77,0.27,0.29
1057,PAYTM,2026-08-25,OOS,OOS,1718.0,1632.1,1580.56,-1.1118,-0.4256,0.6862,SL_HIT,TIMEOUT,0.17,0.1,1.11,0.9
1058,PCJEWELLER,2025-03-31,BULL,IS,1540.718854743418,1463.68,1486.79,0.0037,-1.0,-1.0037,TIMEOUT,SL_HIT,0.64,0.0,0.72,1.02
1059,PCJEWELLER,2025-04-17,BULL,IS,1537.9187995889986,1461.02,1484.09,0.9136,1.0909,0.1773,TIMEOUT,TIMEOUT,1.41,2.02,0.06,0.09
1060,PERSISTENT,2025-11-19,SIDEWAYS,IS,6293.4248046875,5978.75,6073.15,-0.8945,0.5,1.3945,TIMEOUT,BE_EXIT,0.75,1.07,0.96,0.45
1061,PERSISTENT,2025-12-04,SIDEWAYS,IS,6428.9384765625,6107.49,6203.93,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.31,0.45,1.36,1.04
1062,PETRONET,2026-02-27,BEAR,IS,319.71173095703125,303.73,308.47,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.0,0.0,1.05,1.49
1063,PFC,2026-03-10,BEAR,IS,408.905517578125,388.46,384.07,0.5,-1.0,-1.5,BE_EXIT,SL_HIT,1.11,0.91,0.76,1.84
1064,PFC,2026-03-12,BEAR,IS,412.6259765625,391.99,386.04,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.92,0.71,1.27,1.86
1065,PFC,2026-03-17,BEAR,IS,414.7590637207031,394.02,386.19,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.81,0.59,1.37,1.81
1066,PFC,2026-03-18,BEAR,IS,428.8472900390625,407.4,399.17,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.0,0.0,1.07,1.43
1067,PGEL,2025-07-07,BEAR,IS,1331.9014126898096,1265.31,1285.28,-1.0941,-1.5628,-0.4687,SL_HIT,SL_HIT,0.3,0.42,1.11,1.59
1068,PGEL,2025-10-03,BEAR,IS,1578.8963920668737,1499.95,1523.64,1.51,1.75,0.24,TIMEOUT,FULL_TARGET,2.11,2.53,0.23,0.33
1069,PGEL,2025-10-10,BEAR,IS,1622.524877226899,1541.4,1565.74,1.0763,1.75,0.6737,TIMEOUT,FULL_TARGET,1.76,2.52,0.17,0.24
1070,PGIL,2026-07-30,BULL,IS,2134.813931932514,2028.07,2060.1,0.9528,1.147,0.1942,TIMEOUT,TIMEOUT,1.07,1.52,0.63,0.9
1071,PGIL,2026-07-31,BULL,IS,2152.032030638312,2044.43,2076.71,1.75,-1.0706,-2.8206,FULL_TARGET,SL_HIT,2.6,0.0,0.79,1.12
1072,PGIL,2026-08-17,OOS,OOS,2216.2179685397773,2105.41,2138.65,1.75,1.75,0.0,FULL_TARGET,FULL_TARGET,2.52,2.78,0.1,0.14
1073,PHOENIXLTD,2025-11-03,SIDEWAYS,IS,1746.5,1659.18,1664.92,-0.1695,-1.0,-0.8305,TIMEOUT,SL_HIT,0.45,0.48,0.96,1.03
1074,PHOENIXLTD,2025-11-04,SIDEWAYS,IS,1767.699951171875,1679.31,1688.0,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.2,0.22,1.19,1.04
1075,PHOENIXLTD,2025-11-25,SIDEWAYS,IS,1731.699951171875,1645.11,1670.74,0.5694,0.9044,0.335,TIMEOUT,TIMEOUT,0.78,1.1,0.38,0.54
1076,PHOENIXLTD,2025-12-29,SIDEWAYS,IS,1851.800048828125,1759.21,1786.99,0.5,0.5,0.0,BE_EXIT,BE_EXIT,1.53,2.18,0.25,0.35
1077,PHOENIXLTD,2026-06-30,BULL,IS,1948.5999755859375,1851.17,1856.08,1.2318,1.2706,0.0388,TIMEOUT,TIMEOUT,2.27,2.39,0.01,0.01
1078,PHOENIXLTD,2026-07-03,BULL,IS,2047.5999755859375,1945.22,1974.73,0.5,0.4973,-0.0027,BE_EXIT,BE_EXIT,1.19,1.2,0.33,0.47
1079,PHOENIXLTD,2026-07-13,BULL,IS,2154.0,2046.3,2044.23,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.15,0.14,1.08,1.06
1080,PICCADIL,2025-03-14,BULL,IS,2220.761016216438,2109.72,2143.03,0.4468,0.6383,0.1915,TIMEOUT,TIMEOUT,0.59,0.84,0.19,0.27
1081,PICCADIL,2025-05-06,BULL,IS,2417.461790899589,2296.59,2332.85,1.396,0.3822,-1.0138,TIMEOUT,BE_EXIT,1.81,1.06,0.29,0.41
1082,PICCADIL,2025-05-26,BULL,IS,2613.244742602318,2482.58,2521.78,-1.0881,-1.2052,-0.1171,SL_HIT,SL_HIT,0.18,0.25,1.09,1.26
1083,PICCADIL,2025-05-30,BULL,IS,2549.213151740864,2421.75,2459.99,0.0614,0.0877,0.0263,TIMEOUT,TIMEOUT,0.49,0.7,0.67,0.96
1084,PICCADIL,2026-07-01,BULL,IS,3682.8201657912555,3498.68,3553.92,-0.197,-1.0,-0.803,TIMEOUT,SL_HIT,0.2,0.29,0.75,1.08
1085,PIIND,2025-04-18,BULL,IS,758.2324387099926,720.32,731.69,1.2569,1.5811,0.3242,TIMEOUT,TIMEOUT,1.54,2.2,0.27,0.39
1086,PIIND,2025-06-03,BULL,IS,848.1229270821404,805.72,818.44,1.0922,1.346,0.2538,TIMEOUT,TIMEOUT,1.2,1.71,0.26,0.37
1087,PIIND,2025-07-08,BEAR,IS,909.8381950886786,864.35,877.99,0.3182,0.4545,0.1363,TIMEOUT,TIMEOUT,0.54,0.78,0.14,0.2
1088,PIIND,2025-07-18,BEAR,IS,916.6284808405068,870.8,884.55,0.5943,0.6347,0.0404,TIMEOUT,TIMEOUT,1.05,1.49,0.19,0.27
1089,PIIND,2025-08-01,BEAR,IS,928.7189789094239,882.28,896.21,-0.3073,0.4433,0.7506,TIMEOUT,BE_EXIT,0.77,1.1,0.69,0.15
1090,PIIND,2025-08-04,BEAR,IS,952.1644562959926,904.56,918.84,-1.0233,-1.0,0.0233,SL_HIT,SL_HIT,0.26,0.37,1.16,1.11
1091,PIIND,2025-09-11,BEAR,IS,987.478195949332,938.1,952.92,-1.0,-1.0112,-0.0112,SL_HIT,SL_HIT,0.0,0.0,1.02,1.14
1092,PIIND,2026-04-24,BULL,IS,1156.4533512795454,1098.63,1115.98,1.371,-1.0677,-2.4387,TIMEOUT,SL_HIT,1.86,0.0,0.86,1.23
1093,PIIND,2026-05-29,BULL,IS,1244.7539969075715,1182.52,1201.19,1.1941,1.4916,0.2975,TIMEOUT,TIMEOUT,1.53,2.18,0.23,0.33
1094,PIIND,2026-06-08,BULL,IS,1297.869914536333,1232.98,1252.44,-0.2314,-0.3305,-0.0991,TIMEOUT,TIMEOUT,0.65,0.92,0.69,0.98
1095,PIIND,2026-07-14,BULL,IS,1358.0965999806058,1290.19,1310.56,-1.0373,-1.1083,-0.071,SL_HIT,SL_HIT,0.64,0.92,1.04,1.11
1096,PIIND,2026-07-16,BULL,IS,1374.128702937474,1305.42,1326.03,-1.0001,-1.4287,-0.4286,SL_HIT,SL_HIT,0.4,0.58,1.0,1.43
1097,PIRAMALFIN,2025-06-17,BULL,IS,572.9559881581748,544.31,552.9,-1.0163,-1.1781,-0.1618,SL_HIT,SL_HIT,0.0,0.0,1.13,1.18
1098,PIRAMALFIN,2026-04-23,BULL,IS,628.7576803721992,597.32,606.75,1.1267,1.3952,0.2685,TIMEOUT,TIMEOUT,1.34,1.91,0.33,0.47
1099,PIRAMALFIN,2026-05-13,BULL,IS,664.7039642031357,631.47,641.44,0.78,1.0571,0.2771,TIMEOUT,TIMEOUT,0.93,1.32,0.44,0.63
1100,PNB,2025-03-03,BULL,IS,1118.0325520301942,1062.13,1078.9,1.0641,1.3058,0.2417,TIMEOUT,TIMEOUT,1.18,1.68,0.14,0.2
1101,PNB,2025-03-06,BULL,IS,1125.5766813499092,1069.3,1086.18,0.8989,1.0698,0.1709,TIMEOUT,TIMEOUT,1.05,1.5,0.28,0.39
1102,PNB,2025-04-24,BULL,IS,1251.0285283246064,1188.48,1207.24,1.2667,1.75,0.4833,TIMEOUT,FULL_TARGET,1.91,2.51,0.0,0.0
1103,PNB,2025-04-25,BULL,IS,1259.2231412161436,1196.26,1215.15,1.2321,1.75,0.5179,TIMEOUT,FULL_TARGET,1.77,2.53,0.0,0.0
1104,PNB,2025-05-21,BULL,IS,1347.2744511671112,1279.91,1300.12,-1.0,-1.38,-0.38,SL_HIT,SL_HIT,0.06,0.09,1.07,1.53
1105,PNCINFRA,2025-12-16,SIDEWAYS,IS,2764.0626906754533,2625.86,2667.32,-0.5531,-0.7901,-0.237,TIMEOUT,TIMEOUT,0.59,0.84,0.68,0.96
1106,PNCINFRA,2025-12-17,SIDEWAYS,IS,2771.4184534162787,2632.85,2674.42,-0.6519,-1.0,-0.3481,TIMEOUT,SL_HIT,0.53,0.76,0.73,1.04
1107,PNGJL,2025-04-22,BULL,IS,940.9249780006181,893.88,907.99,-0.6646,-1.08,-0.4154,TIMEOUT,SL_HIT,0.16,0.23,0.88,1.18
1108,POCL,2026-07-03,BULL,IS,568.1599731445312,539.75,535.56,0.5,0.5,0.0,BE_EXIT,BE_EXIT,1.54,1.35,0.27,0.32
1109,POLICYBZR,2025-12-01,SIDEWAYS,IS,1960.9699402683598,1862.92,1892.34,0.2888,0.4126,0.1238,TIMEOUT,TIMEOUT,0.7,1.0,0.0,0.0
1110,POLICYBZR,2025-12-18,SIDEWAYS,IS,2006.608804364167,1906.28,1936.38,-1.1007,-1.0,0.1007,SL_HIT,SL_HIT,0.27,0.0,1.1,1.06
1111,POLYCAB,2026-02-25,BEAR,IS,8309.0751953125,7893.62,8018.26,-1.0,0.5,1.5,SL_HIT,BE_EXIT,0.89,1.28,1.59,0.28
1112,POLYCAB,2026-02-26,BEAR,IS,8465.8310546875,8042.54,8169.53,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.51,0.73,1.93,1.1
1113,POLYCAB,2026-04-24,BULL,IS,7995.06494140625,7595.31,7536.57,1.75,1.75,0.0,FULL_TARGET,FULL_TARGET,2.53,2.58,0.16,0.14
1114,POLYCAB,2026-05-08,BULL,IS,9040.1064453125,8588.1,8619.55,0.9343,0.9668,0.0325,TIMEOUT,TIMEOUT,1.46,1.57,0.48,0.52
1115,POLYCAB,2026-06-17,BULL,IS,9879.623046875,9385.64,9533.84,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.5,0.71,1.06,1.05
1116,POLYCAB,2026-06-19,BULL,IS,10083.0,9578.85,9730.09,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.09,0.12,1.12,1.16
1117,POLYMED,2026-08-11,OOS,OOS,1863.9000244140625,1770.71,1751.1,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.53,0.44,1.06,1.26
1118,POONAWALLA,2026-03-04,BEAR,IS,1523.8305828484408,1447.64,1470.5,0.7796,1.0569,0.2773,TIMEOUT,TIMEOUT,0.96,1.37,0.01,0.01
1119,POWERGRID,2026-02-16,BEAR,IS,300.5,285.47,285.55,-0.1231,-1.0033,-0.8802,TIMEOUT,SL_HIT,0.75,0.75,1.0,1.0
1120,POWERGRID,2026-03-05,BEAR,IS,299.45001220703125,284.48,288.41,-0.2639,-1.2636,-0.9997,TIMEOUT,SL_HIT,0.67,0.3,0.93,1.26
1121,POWERINDIA,2026-03-16,BEAR,IS,24205.0,22994.75,22268.6,0.5,1.303,0.803,BE_EXIT,TIMEOUT,1.22,1.7,0.19,0.12
1122,POWERINDIA,2026-04-20,BULL,IS,29645.0,28162.75,27735.07,1.75,1.75,0.0,FULL_TARGET,FULL_TARGET,2.8,2.78,0.0,0.0
1123,POWERINDIA,2026-05-20,BULL,IS,35525.0,33748.75,33219.71,0.5,0.5,0.0,BE_EXIT,BE_EXIT,1.84,1.41,0.86,0.66
1124,POWERINDIA,2026-05-21,BULL,IS,36450.0,34627.5,33987.21,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.14,0.95,1.34,1.37
1125,POWERINDIA,2026-05-26,BULL,IS,35995.0,34195.25,33115.4,0.5,-1.0,-1.5,BE_EXIT,SL_HIT,1.55,0.97,0.65,1.01
1126,POWERMECH,2026-06-12,BULL,IS,2789.5,2650.02,2614.53,0.5,0.5,0.0,BE_EXIT,BE_EXIT,1.56,1.25,0.35,0.28
1127,PRICOLLTD,2025-11-17,SIDEWAYS,IS,617.9500122070312,587.05,576.28,0.5,0.5,0.0,BE_EXIT,BE_EXIT,2.44,1.81,0.13,0.09
1128,PRICOLLTD,2025-11-19,SIDEWAYS,IS,661.0999755859375,628.04,614.0,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.97,0.68,1.19,1.0
1129,PRICOLLTD,2026-08-03,OOS,OOS,732.8499755859375,696.21,689.46,0.5,0.5,0.0,BE_EXIT,BE_EXIT,1.36,1.14,0.17,0.14
1130,PRICOLLTD,2026-08-04,OOS,OOS,766.75,728.41,719.64,-1.0,0.7521,1.7521,SL_HIT,TIMEOUT,0.41,1.19,1.04,0.85
1131,PRICOLLTD,2026-08-12,OOS,OOS,783.25,744.09,730.38,0.5,-0.2932,-0.7932,BE_EXIT,TIMEOUT,1.02,0.75,0.69,0.51
1132,PRICOLLTD,2026-08-31,OOS,OOS,803.25,763.09,750.21,-1.0,-0.7221,0.2779,SL_HIT,TIMEOUT,0.29,0.22,1.03,0.94
1133,PRIVISCL,2025-11-06,SIDEWAYS,IS,3280.0,3116.0,3064.05,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.98,0.74,1.54,1.17
1134,PRIVISCL,2025-11-07,SIDEWAYS,IS,3388.0,3218.6,3178.31,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.31,0.25,1.1,1.15
1135,PRSMJOHNSN,2025-03-18,BULL,IS,645.0931174316959,612.84,622.51,1.5077,0.4111,-1.0966,TIMEOUT,BE_EXIT,2.18,1.14,0.23,0.33
1136,PRSMJOHNSN,2025-04-01,BULL,IS,650.1420691239236,617.63,627.39,1.2656,1.75,0.4844,TIMEOUT,FULL_TARGET,2.3,2.87,0.0,0.0
1137,PRSMJOHNSN,2025-05-09,BULL,IS,720.0044287574964,684.0,694.8,0.0213,0.0304,0.0091,TIMEOUT,TIMEOUT,0.51,0.73,0.24,0.35
1138,PRSMJOHNSN,2025-05-13,BULL,IS,726.815206489397,690.47,701.38,-0.5865,-1.0,-0.4135,TIMEOUT,SL_HIT,0.32,0.45,0.73,1.04
1139,PRSMJOHNSN,2025-06-05,BULL,IS,747.6180189212043,710.24,721.45,0.3902,0.5573,0.1671,TIMEOUT,TIMEOUT,0.47,0.67,0.5,0.71
1140,PRSMJOHNSN,2025-06-13,BULL,IS,740.2242522892209,703.21,714.32,-0.2898,0.4721,0.7619,TIMEOUT,BE_EXIT,0.75,1.07,0.44,0.43
1141,PRSMJOHNSN,2025-10-14,BEAR,IS,881.848227085674,837.76,850.98,1.0833,1.3331,0.2498,TIMEOUT,TIMEOUT,1.22,1.74,0.14,0.2
1142,PRSMJOHNSN,2026-03-12,BEAR,IS,1083.8290111553345,1029.64,1045.89,-1.045,-1.1438,-0.0988,SL_HIT,SL_HIT,0.59,0.85,1.05,1.2
1143,PRSMJOHNSN,2026-03-13,BEAR,IS,1104.3238457377229,1049.11,1065.67,-1.1571,-1.2296,-0.0725,SL_HIT,SL_HIT,0.21,0.3,1.19,1.31
1144,PRSMJOHNSN,2026-07-13,BULL,IS,1297.1578047747955,1232.3,1251.76,0.364,0.76,0.396,TIMEOUT,TIMEOUT,0.83,1.19,0.41,0.59
1145,PRSMJOHNSN,2026-07-17,BULL,IS,1295.0141772992902,1230.26,1249.69,0.9621,1.1602,0.1981,TIMEOUT,TIMEOUT,1.08,1.54,0.11,0.16
1146,PRSMJOHNSN,2026-07-24,BULL,IS,1317.538149342665,1251.66,1271.42,1.2172,1.5244,0.3072,TIMEOUT,TIMEOUT,1.49,2.13,0.15,0.22
