symbol,pattern,detector_source,signal_date,year,period,regime,score,entry,stop,target,risk_pct,clv,rvol,upper_wick_pct,pass_rvol_hard,pass_clv_hard,pass_wick_hard,pass_score_hard,pass_hardened,outcome,r_multiple,holding_bars,pnl_pct,mfe,mae,exit_date,exit_price,exit_reason
KSCL,FLAT_BASE_BREAKOUT,EXTENDED_LIBRARY,2026-04-29,2026,OOS_2026,BULL,75.0,1541.02,1506.96,1592.1,2.21,0.77,1.42,0.23,True,True,True,True,True,LOSS,-1.0,1,-2.21,0.0,1.25,2026-04-30,1506.9560448580883,STOP_LOSS
KSCL,HIGHER_LOW_REVERSAL,TECHNICAL_SCANNER,2026-04-29,2026,OOS_2026,BULL,87.0,1541.02,1468.63,1649.59,4.7,0.77,1.42,0.23,True,True,True,True,True,LOSS,-0.1,20,-0.47,0.51,0.77,2026-05-27,1533.8170903931868,TIMEOUT_20D
KSCL,CUP_HANDLE,TECHNICAL_SCANNER,2026-05-07,2026,OOS_2026,BULL,90.0,1519.03,1500.8,1546.37,1.2,0.85,1.63,0.15,True,True,True,True,True,LOSS,-1.0,2,-1.2,0.01,1.08,2026-05-11,1500.8,STOP_LOSS
KSCL,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2026-05-07,2026,OOS_2026,BULL,75.0,1519.03,1497.11,1551.91,1.44,0.85,1.63,0.15,True,True,True,True,True,LOSS,-1.0,3,-1.44,0.0,1.56,2026-05-12,1497.105422054807,STOP_LOSS
KSCL,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2026-05-26,2026,OOS_2026,BULL,75.0,1549.05,1528.27,1580.22,1.34,0.92,1.47,0.08,True,True,True,True,True,LOSS,-1.0,1,-1.34,0.0,1.29,2026-05-27,1528.2740543687366,STOP_LOSS
KSCL,CUP_HANDLE,TECHNICAL_SCANNER,2026-06-15,2026,OOS_2026,BULL,93.0,1546.05,1522.37,1581.58,1.53,0.92,1.53,0.08,True,True,True,True,True,LOSS,-1.0,1,-1.53,0.0,1.29,2026-06-16,1522.37,STOP_LOSS
KSCL,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2026-06-15,2026,OOS_2026,BULL,75.0,1546.05,1523.31,1580.17,1.47,0.92,1.53,0.08,True,True,True,True,True,LOSS,-1.0,1,-1.47,0.0,1.34,2026-06-16,1523.3103547464882,STOP_LOSS
KSCL,DOUBLE_BOTTOM_SHAKEOUT,EXTENDED_LIBRARY,2026-07-02,2026,OOS_2026,BEAR,75.0,1501.83,1478.69,1536.54,1.54,0.89,1.53,0.11,True,True,True,True,True,WIN,1.5,4,2.31,1.82,0.14,2026-07-08,1536.5404162037473,TARGET_1
KSCL,UNDERCUT_AND_RALLY,EXTENDED_LIBRARY,2026-07-02,2026,OOS_2026,BEAR,75.0,1501.83,1478.69,1536.54,1.54,0.89,1.53,0.11,True,True,True,True,True,WIN,1.5,4,2.31,1.82,0.14,2026-07-08,1536.5404162037473,TARGET_1
KTKBANK,BULL_FLAG,EXTENDED_LIBRARY,2025-03-13,2025,VAL_2025,BULL,75.0,2097.26,2067.7,2141.6,1.41,0.88,1.44,0.12,True,True,True,True,True,LOSS,-1.0,8,-1.41,1.5,1.07,2025-03-25,2067.696633700026,STOP_LOSS
KTKBANK,WYCKOFF_SPRING_TYPE_2,EXTENDED_LIBRARY,2025-03-13,2025,VAL_2025,BULL,75.0,2097.26,2067.7,2141.6,1.41,0.88,1.44,0.12,True,True,True,True,True,LOSS,-1.0,8,-1.41,1.5,1.07,2025-03-25,2067.696633700026,STOP_LOSS
KTKBANK,UNDERCUT_AND_RALLY,EXTENDED_LIBRARY,2025-05-27,2025,VAL_2025,SIDEWAYS,75.0,2068.48,2039.56,2111.85,1.4,0.94,1.39,0.06,True,True,True,True,True,LOSS,-1.0,2,-1.4,0.48,1.58,2025-05-29,2039.5644050704511,STOP_LOSS
KTKBANK,UNDERCUT_AND_RALLY,EXTENDED_LIBRARY,2025-06-13,2025,VAL_2025,BEAR,75.0,1985.61,1958.52,2026.25,1.36,0.8,1.77,0.2,True,True,True,True,True,LOSS,-1.0,7,-1.36,0.57,1.27,2025-06-24,1958.5237650834245,STOP_LOSS
KTKBANK,DOUBLE_BOTTOM,TECHNICAL_SCANNER,2025-09-15,2025,VAL_2025,BULL,89.0,1816.06,1731.67,1942.64,4.65,0.92,1.57,0.08,True,True,True,True,True,WIN,0.83,20,3.84,0.97,0.54,2025-10-13,1885.7360413145086,TIMEOUT_20D
KTKBANK,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2025-09-15,2025,VAL_2025,BULL,75.0,1816.06,1793.11,1850.49,1.26,0.92,1.57,0.08,True,True,True,True,True,LOSS,-1.0,1,-1.26,0.0,1.45,2025-09-16,1793.1085129036042,STOP_LOSS
KTKBANK,CUP_HANDLE,TECHNICAL_SCANNER,2025-10-03,2025,VAL_2025,BULL,88.0,1834.2,1794.65,1893.52,2.16,0.84,1.88,0.16,True,True,True,True,True,WIN,1.5,6,3.23,1.6,0.49,2025-10-13,1893.52,TARGET_1
KTKBANK,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2025-10-03,2025,VAL_2025,BULL,75.0,1834.2,1807.64,1874.03,1.45,0.84,1.88,0.16,True,True,True,True,True,WIN,1.5,6,2.17,2.39,0.73,2025-10-13,1874.0319485627429,TARGET_1
KTKBANK,FLAT_BASE_BREAKOUT,EXTENDED_LIBRARY,2025-10-14,2025,VAL_2025,BULL,75.0,1899.89,1861.42,1957.6,2.02,0.85,2.01,0.15,True,True,True,True,True,WIN,1.5,12,3.04,1.83,0.93,2025-10-30,1957.5972586742137,TARGET_1
KTKBANK,MULTI_MONTH_BASE_BREAKOUT,EXTENDED_LIBRARY,2025-10-14,2025,VAL_2025,BULL,75.0,1899.89,1861.42,1957.6,2.02,0.85,2.01,0.15,True,True,True,True,True,WIN,1.5,12,3.04,1.83,0.93,2025-10-30,1957.5972586742137,TARGET_1
KTKBANK,MULTI_MONTH_BASE_BREAKOUT,TECHNICAL_SCANNER,2025-10-14,2025,VAL_2025,BULL,99.0,1899.89,1840.61,1988.81,3.12,0.85,2.01,0.15,True,True,True,True,True,WIN,1.5,18,4.68,1.88,0.6,2025-11-07,1988.81,TARGET_1
KTKBANK,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2025-10-20,2025,VAL_2025,BULL,75.0,1878.19,1850.2,1920.16,1.49,0.95,1.38,0.05,True,True,True,True,True,WIN,1.5,4,2.23,1.56,0.15,2025-10-24,1920.1614875148618,TARGET_1
KTKBANK,CUP_HANDLE,TECHNICAL_SCANNER,2025-10-24,2025,VAL_2025,BULL,83.0,1921.77,1864.51,2007.66,2.98,0.99,1.46,0.01,True,True,True,True,True,WIN,1.5,10,4.47,1.56,0.37,2025-11-07,2007.66,TARGET_1
KTKBANK,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2025-11-13,2025,VAL_2025,BULL,75.0,1955.05,1926.23,1998.29,1.47,0.78,1.66,0.22,True,True,True,True,True,WIN,1.5,3,2.21,2.78,0.41,2025-11-18,1998.2879103713465,TARGET_1
KTKBANK,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2026-01-01,2026,OOS_2026,BULL,75.0,2156.35,2126.13,2201.68,1.4,0.95,1.47,0.05,True,True,True,True,True,LOSS,-1.0,4,-1.4,0.81,1.11,2026-01-07,2126.1280340222506,STOP_LOSS
KTKBANK,DOUBLE_BOTTOM_SHAKEOUT,EXTENDED_LIBRARY,2026-02-04,2026,OOS_2026,SIDEWAYS,75.0,2077.61,2042.76,2129.87,1.68,0.98,1.92,0.02,True,True,True,True,True,LOSS,-1.0,5,-1.68,0.66,1.28,2026-02-11,2042.7624758762558,STOP_LOSS
KTKBANK,DOUBLE_BOTTOM_SHAKEOUT,EXTENDED_LIBRARY,2026-05-12,2026,OOS_2026,SIDEWAYS,75.0,1927.86,1896.31,1975.2,1.64,0.84,1.59,0.16,True,True,True,True,True,LOSS,-1.0,1,-1.64,0.0,1.98,2026-05-13,1896.3090467357472,STOP_LOSS
KTKBANK,UNDERCUT_AND_RALLY,EXTENDED_LIBRARY,2026-05-12,2026,OOS_2026,SIDEWAYS,75.0,1927.86,1896.31,1975.2,1.64,0.84,1.59,0.16,True,True,True,True,True,LOSS,-1.0,1,-1.64,0.0,1.98,2026-05-13,1896.3090467357472,STOP_LOSS
KTKBANK,V_REVERSAL,TECHNICAL_SCANNER,2026-05-12,2026,OOS_2026,SIDEWAYS,85.0,1927.86,1844.61,2052.74,4.32,0.84,1.59,0.16,True,True,True,True,True,LOSS,-1.0,5,-4.32,0.0,1.09,2026-05-19,1844.61,STOP_LOSS
KTKBANK,BULL_FLAG,EXTENDED_LIBRARY,2026-07-16,2026,OOS_2026,BULL,75.0,2012.86,1986.3,2052.7,1.32,0.77,1.58,0.23,True,True,True,True,True,LOSS,-1.0,3,-1.32,0.0,1.82,2026-07-21,1986.3037706415244,STOP_LOSS
KTKBANK,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2026-08-07,2026,OOS_2026,BULL,75.0,2035.78,2011.24,2072.58,1.21,0.87,1.74,0.13,True,True,True,True,True,WIN,1.5,3,1.81,2.27,0.43,2026-08-12,2072.577510407559,TARGET_1
KTKBANK,DOUBLE_BOTTOM,TECHNICAL_SCANNER,2026-08-19,2026,OOS_2026,SIDEWAYS,90.0,2059.75,1936.17,2245.13,6.0,0.91,1.78,0.09,True,True,True,True,True,LOSS,-1.0,1,-6.0,0.0,14.07,2026-08-19,1936.17,STOP_LOSS
KWIL,WYCKOFF_SPRING_TYPE_2,TECHNICAL_SCANNER,2026-06-03,2026,OOS_2026,BULL,86.0,30.59,28.75,33.35,6.02,0.78,1.7,0.22,True,True,True,True,True,WIN,1.5,1,9.02,3.15,0.16,2026-06-03,33.35,TARGET_1
KWIL,BULL_FLAG,EXTENDED_LIBRARY,2026-06-12,2026,OOS_2026,BULL,75.0,36.9,35.02,39.71,5.08,0.79,1.7,0.21,True,True,True,True,True,LOSS,-1.0,9,-5.08,1.36,1.27,2026-06-24,35.024494640416066,STOP_LOSS
KWIL,BULL_FLAG,TECHNICAL_SCANNER,2026-06-12,2026,OOS_2026,BULL,90.0,36.9,34.69,40.22,5.99,0.79,1.7,0.21,True,True,True,True,True,LOSS,-1.0,9,-5.99,1.15,1.08,2026-06-24,34.69,STOP_LOSS
KWIL,CUP_AND_HANDLE,EXTENDED_LIBRARY,2026-06-12,2026,OOS_2026,BULL,75.0,36.9,35.02,39.71,5.08,0.79,1.7,0.21,True,True,True,True,True,LOSS,-1.0,9,-5.08,1.36,1.27,2026-06-24,35.024494640416066,STOP_LOSS
KWIL,PENNANT_CONVERGENCE,EXTENDED_LIBRARY,2026-06-12,2026,OOS_2026,BULL,75.0,36.9,35.02,39.71,5.08,0.79,1.7,0.21,True,True,True,True,True,LOSS,-1.0,9,-5.08,1.36,1.27,2026-06-24,35.024494640416066,STOP_LOSS
LALPATHLAB,V_REVERSAL,TECHNICAL_SCANNER,2025-12-30,2025,VAL_2025,SIDEWAYS,83.0,1450.87,1363.82,1581.44,6.0,0.88,1.36,0.12,True,True,True,True,True,LOSS,-1.0,10,-6.0,0.71,1.07,2026-01-12,1363.82,STOP_LOSS
LALPATHLAB,SHAKEOUT_RECLAIM,TECHNICAL_SCANNER,2026-01-13,2026,OOS_2026,BEAR,89.0,1414.05,1334.7,1533.07,5.61,0.88,1.69,0.12,True,True,True,True,True,WIN,0.33,20,1.86,0.71,0.95,2026-02-10,1440.321044921875,TIMEOUT_20D
LALPATHLAB,CUP_AND_HANDLE,EXTENDED_LIBRARY,2026-07-24,2026,OOS_2026,BULL,75.0,1754.53,1700.11,1836.15,3.1,0.77,3.92,0.23,True,True,True,True,True,WIN,1.5,1,4.65,2.49,0.0,2026-07-26,1836.153576648705,TARGET_1
LALPATHLAB,CUP_HANDLE,TECHNICAL_SCANNER,2026-07-24,2026,OOS_2026,BULL,90.0,1754.53,1656.34,1901.81,5.6,0.77,3.92,0.23,True,True,True,True,True,WIN,1.5,4,8.39,1.68,0.0,2026-07-29,1901.81,TARGET_1
LALPATHLAB,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2026-07-24,2026,OOS_2026,BULL,75.0,1754.53,1700.11,1836.15,3.1,0.77,3.92,0.23,True,True,True,True,True,WIN,1.5,1,4.65,2.49,0.0,2026-07-26,1836.153576648705,TARGET_1
LANDMARK,SHAKEOUT_RECLAIM,TECHNICAL_SCANNER,2026-03-13,2026,OOS_2026,BEAR,94.0,362.55,340.8,395.17,6.0,0.8,2.1,0.2,True,True,True,True,True,WIN,1.5,11,9.0,2.64,0.7,2026-03-31,395.17,TARGET_1
LANDMARK,UNDERCUT_AND_RALLY,EXTENDED_LIBRARY,2026-05-25,2026,OOS_2026,SIDEWAYS,75.0,384.05,368.96,406.69,3.93,0.76,2.77,0.24,True,True,True,True,True,LOSS,-1.0,2,-3.93,1.75,1.53,2026-05-26,368.9560749695366,INTRABAR_AMBIGUITY_LOSS
LANDMARK,CUP_HANDLE,TECHNICAL_SCANNER,2026-07-02,2026,OOS_2026,BULL,88.0,436.45,418.99,462.64,4.0,0.84,1.94,0.16,True,True,True,True,True,LOSS,-1.0,4,-4.0,1.38,1.22,2026-07-07,418.99,STOP_LOSS
LANDMARK,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2026-07-02,2026,OOS_2026,BULL,75.0,436.45,418.5,463.37,4.11,0.84,1.94,0.16,True,True,True,True,True,LOSS,-1.0,4,-4.11,1.34,1.18,2026-07-07,418.50325538005865,STOP_LOSS
LANDMARK,ASCENDING_TRIANGLE,EXTENDED_LIBRARY,2026-07-14,2026,OOS_2026,BULL,75.0,496.4,473.58,530.63,4.6,0.88,15.42,0.12,True,True,True,True,True,WIN,1.5,1,6.9,3.09,0.0,2026-07-14,530.6288215208356,TARGET_1
LANDMARK,DOUBLE_BOTTOM,TECHNICAL_SCANNER,2026-07-14,2026,OOS_2026,BULL,94.0,496.4,466.62,541.07,6.0,0.88,15.42,0.12,True,True,True,True,True,WIN,1.5,1,9.0,2.37,0.0,2026-07-14,541.07,TARGET_1
LANDMARK,PENNANT_CONVERGENCE,EXTENDED_LIBRARY,2026-07-14,2026,OOS_2026,BULL,75.0,496.4,473.58,530.63,4.6,0.88,15.42,0.12,True,True,True,True,True,WIN,1.5,1,6.9,3.09,0.0,2026-07-14,530.6288215208356,TARGET_1
LATENTVIEW,ASCENDING_TRIANGLE,EXTENDED_LIBRARY,2025-10-31,2025,VAL_2025,BULL,75.0,448.35,434.98,468.4,2.98,0.89,4.9,0.11,True,True,True,True,True,WIN,1.5,1,4.47,2.14,0.0,2025-11-02,468.39874098465566,TARGET_1
LATENTVIEW,FLAT_BASE_BREAKOUT,EXTENDED_LIBRARY,2025-10-31,2025,VAL_2025,BULL,75.0,448.35,428.3,478.42,4.47,0.89,4.9,0.11,True,True,True,True,True,WIN,1.5,2,6.71,1.62,0.0,2025-11-03,478.4231084252257,TARGET_1
LATENTVIEW,MULTI_MONTH_BASE_BREAKOUT,EXTENDED_LIBRARY,2025-10-31,2025,VAL_2025,BULL,75.0,448.35,428.3,478.42,4.47,0.89,4.9,0.11,True,True,True,True,True,WIN,1.5,2,6.71,1.62,0.0,2025-11-03,478.4231084252257,TARGET_1
LATENTVIEW,MULTI_MONTH_BASE_BREAKOUT,TECHNICAL_SCANNER,2025-10-31,2025,VAL_2025,BULL,96.0,448.35,430.68,474.86,3.94,0.89,4.9,0.11,True,True,True,True,True,WIN,1.5,1,5.91,1.62,0.0,2025-11-02,474.86,TARGET_1
LATENTVIEW,MULTI_MONTH_BASE_BREAKOUT,EXTENDED_LIBRARY,2025-11-11,2025,VAL_2025,BULL,75.0,485.45,457.07,528.02,5.85,0.77,4.56,0.23,True,True,True,True,True,LOSS,-1.0,16,-5.85,1.01,1.04,2025-12-02,457.06966882555844,STOP_LOSS
LATENTVIEW,MULTI_MONTH_BASE_BREAKOUT,TECHNICAL_SCANNER,2025-11-11,2025,VAL_2025,BULL,94.0,485.45,466.38,514.06,3.93,0.77,4.56,0.23,True,True,True,True,True,LOSS,-1.0,5,-3.93,0.76,1.07,2025-11-17,466.38,STOP_LOSS
LATENTVIEW,PENNANT_CONVERGENCE,EXTENDED_LIBRARY,2025-11-11,2025,VAL_2025,BULL,75.0,485.45,466.53,513.83,3.9,0.77,4.56,0.23,True,True,True,True,True,LOSS,-1.0,5,-3.9,0.77,1.08,2025-11-17,466.52978328604934,STOP_LOSS
LATENTVIEW,BULL_FLAG,EXTENDED_LIBRARY,2025-11-19,2025,VAL_2025,BULL,75.0,494.25,475.39,522.53,3.82,0.78,4.09,0.22,True,True,True,True,True,LOSS,-1.0,9,-3.82,1.05,1.55,2025-12-01,475.39419468838815,STOP_LOSS
LATENTVIEW,WYCKOFF_SPRING_TYPE_2,EXTENDED_LIBRARY,2025-11-19,2025,VAL_2025,BULL,75.0,494.25,475.39,522.53,3.82,0.78,4.09,0.22,True,True,True,True,True,LOSS,-1.0,9,-3.82,1.05,1.55,2025-12-01,475.39419468838815,STOP_LOSS
LATENTVIEW,WYCKOFF_SPRING_TYPE_2,TECHNICAL_SCANNER,2025-11-19,2025,VAL_2025,BULL,90.0,494.25,464.59,538.74,6.0,0.78,4.09,0.22,True,True,True,True,True,LOSS,-1.0,10,-6.0,0.67,1.29,2025-12-02,464.59,STOP_LOSS
LATENTVIEW,V_REVERSAL,TECHNICAL_SCANNER,2026-02-02,2026,OOS_2026,SIDEWAYS,88.0,457.2,429.77,498.35,6.0,0.77,15.96,0.23,True,True,True,True,True,LOSS,-1.0,3,-6.0,1.0,1.14,2026-02-04,429.77,STOP_LOSS
LATENTVIEW,FALLING_WEDGE_REVERSAL,EXTENDED_LIBRARY,2026-04-02,2026,OOS_2026,SIDEWAYS,75.0,312.1,294.32,338.78,5.7,0.98,15.89,0.02,True,True,True,True,True,LOSS,-1.0,2,-5.7,0.48,1.3,2026-04-06,294.3161232545643,STOP_LOSS
LATENTVIEW,SHAKEOUT_RECLAIM,TECHNICAL_SCANNER,2026-04-02,2026,OOS_2026,SIDEWAYS,97.0,312.1,293.37,340.2,6.0,0.98,15.89,0.02,True,True,True,True,True,LOSS,-1.0,2,-6.0,0.46,1.23,2026-04-06,293.37,STOP_LOSS
LATENTVIEW,SHAKEOUT_RECLAIM,TECHNICAL_SCANNER,2026-07-02,2026,OOS_2026,BEAR,92.0,278.95,262.21,304.06,6.0,0.84,3.6,0.16,True,True,True,True,True,WIN,1.5,3,9.0,1.62,0.1,2026-07-06,304.06,TARGET_1
LATENTVIEW,DOUBLE_BOTTOM_SHAKEOUT,EXTENDED_LIBRARY,2026-07-07,2026,OOS_2026,SIDEWAYS,75.0,301.05,288.62,319.7,4.13,0.78,5.38,0.22,True,True,True,True,True,WIN,1.5,14,6.19,1.61,0.95,2026-07-26,319.69944531493763,TARGET_1
LATENTVIEW,UNDERCUT_AND_RALLY,EXTENDED_LIBRARY,2026-07-07,2026,OOS_2026,SIDEWAYS,75.0,301.05,288.62,319.7,4.13,0.78,5.38,0.22,True,True,True,True,True,WIN,1.5,14,6.19,1.61,0.95,2026-07-26,319.69944531493763,TARGET_1
LAURUSLABS,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2025-11-26,2025,VAL_2025,BULL,75.0,985.62,963.85,1018.27,2.21,0.82,1.74,0.18,True,True,True,True,True,WIN,1.5,2,3.31,2.12,0.25,2025-11-27,1018.265508073014,TARGET_1
LAURUSLABS,SHAKEOUT_RECLAIM,TECHNICAL_SCANNER,2025-11-26,2025,VAL_2025,BULL,85.0,985.62,949.98,1039.08,3.62,0.82,1.74,0.18,True,True,True,True,True,WIN,1.5,3,5.42,1.5,0.15,2025-11-30,1039.08,TARGET_1
LAURUSLABS,VCP_CONTRACTION,EXTENDED_LIBRARY,2025-11-28,2025,VAL_2025,BULL,75.0,1030.32,1007.41,1064.7,2.22,0.95,1.4,0.05,True,True,True,True,True,LOSS,-1.0,1,-2.22,0.39,1.1,2025-11-30,1007.40838314741,STOP_LOSS
LAURUSLABS,ASCENDING_TRIANGLE,EXTENDED_LIBRARY,2025-12-19,2025,VAL_2025,BULL,75.0,1044.16,1020.72,1079.32,2.24,0.87,1.92,0.13,True,True,True,True,True,WIN,1.5,3,3.37,2.02,0.0,2025-12-23,1079.3221084940485,TARGET_1
LAURUSLABS,FLAT_BASE_BREAKOUT,EXTENDED_LIBRARY,2025-12-19,2025,VAL_2025,BULL,75.0,1044.16,1009.0,1096.9,3.37,0.87,1.92,0.13,True,True,True,True,True,WIN,1.5,6,5.05,1.51,0.0,2025-12-29,1096.9029625457601,TARGET_1
LAURUSLABS,MULTI_MONTH_BASE_BREAKOUT,EXTENDED_LIBRARY,2025-12-19,2025,VAL_2025,BULL,75.0,1044.16,1009.0,1096.9,3.37,0.87,1.92,0.13,True,True,True,True,True,WIN,1.5,6,5.05,1.51,0.0,2025-12-29,1096.9029625457601,TARGET_1
LAURUSLABS,MULTI_MONTH_BASE_BREAKOUT,TECHNICAL_SCANNER,2025-12-19,2025,VAL_2025,BULL,94.0,1044.16,1007.99,1098.42,3.46,0.87,1.92,0.13,True,True,True,True,True,WIN,1.5,7,5.2,2.04,0.0,2025-12-30,1098.42,TARGET_1
LAURUSLABS,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2025-12-19,2025,VAL_2025,BULL,75.0,1044.16,1020.72,1079.32,2.24,0.87,1.92,0.13,True,True,True,True,True,WIN,1.5,3,3.37,2.02,0.0,2025-12-23,1079.3221084940485,TARGET_1
LAURUSLABS,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2026-01-14,2026,OOS_2026,BULL,75.0,1089.42,1061.13,1131.84,2.6,0.8,1.54,0.2,True,True,True,True,True,LOSS,-1.0,3,-2.6,0.23,1.35,2026-01-18,1061.1343705051625,STOP_LOSS
LAURUSLABS,BULL_FLAG,EXTENDED_LIBRARY,2026-02-25,2026,OOS_2026,SIDEWAYS,75.0,1075.28,1042.95,1123.77,3.01,0.95,1.5,0.05,True,True,True,True,True,LOSS,-1.0,3,-3.01,0.84,1.43,2026-03-01,1042.953524366958,STOP_LOSS
LAURUSLABS,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2026-02-25,2026,OOS_2026,SIDEWAYS,75.0,1075.28,1042.95,1123.77,3.01,0.95,1.5,0.05,True,True,True,True,True,LOSS,-1.0,3,-3.01,0.84,1.43,2026-03-01,1042.953524366958,STOP_LOSS
LAURUSLABS,VCP_CONTRACTION,EXTENDED_LIBRARY,2026-02-25,2026,OOS_2026,SIDEWAYS,75.0,1075.28,1042.95,1123.77,3.01,0.95,1.5,0.05,True,True,True,True,True,LOSS,-1.0,3,-3.01,0.84,1.43,2026-03-01,1042.953524366958,STOP_LOSS
LAURUSLABS,WYCKOFF_SPRING_TYPE_2,EXTENDED_LIBRARY,2026-04-02,2026,OOS_2026,BULL,75.0,1041.86,1003.51,1099.39,3.68,0.88,1.5,0.12,True,True,True,True,True,WIN,1.5,5,5.52,1.72,0.74,2026-04-09,1099.3935138056788,TARGET_1
LAURUSLABS,WYCKOFF_SPRING_TYPE_2,TECHNICAL_SCANNER,2026-04-02,2026,OOS_2026,BULL,90.0,1041.86,979.35,1135.63,6.0,0.88,1.5,0.12,True,True,True,True,True,WIN,1.5,9,9.0,1.59,0.46,2026-04-16,1135.63,TARGET_1
LAURUSLABS,CUP_AND_HANDLE,EXTENDED_LIBRARY,2026-05-04,2026,OOS_2026,BULL,75.0,1165.24,1132.07,1215.0,2.85,0.93,2.79,0.07,True,True,True,True,True,WIN,1.5,3,4.27,1.73,0.26,2026-05-06,1214.9984653373979,TARGET_1
LAURUSLABS,MULTI_MONTH_BASE_BREAKOUT,EXTENDED_LIBRARY,2026-05-04,2026,OOS_2026,BULL,75.0,1165.24,1115.48,1239.88,4.27,0.93,2.79,0.07,True,True,True,True,True,WIN,1.5,5,6.41,2.25,0.17,2026-05-10,1239.8777639240657,TARGET_1
LAURUSLABS,MULTI_MONTH_BASE_BREAKOUT,TECHNICAL_SCANNER,2026-05-04,2026,OOS_2026,BULL,97.0,1165.24,1109.4,1249.0,4.79,0.93,2.79,0.07,True,True,True,True,True,WIN,1.5,5,7.19,2.01,0.16,2026-05-10,1249.0,TARGET_1
LAURUSLABS,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2026-05-04,2026,OOS_2026,BULL,75.0,1165.24,1132.07,1215.0,2.85,0.93,2.79,0.07,True,True,True,True,True,WIN,1.5,3,4.27,1.73,0.26,2026-05-06,1214.9984653373979,TARGET_1
LAURUSLABS,CUP_AND_HANDLE,EXTENDED_LIBRARY,2026-05-11,2026,OOS_2026,BULL,75.0,1266.8,1231.88,1319.18,2.76,0.81,1.43,0.19,True,True,True,True,True,WIN,1.5,3,4.14,1.64,0.58,2026-05-13,1319.1832776678868,TARGET_1
LAURUSLABS,V_REVERSAL,TECHNICAL_SCANNER,2026-05-11,2026,OOS_2026,BULL,81.0,1266.8,1190.79,1380.82,6.0,0.81,1.43,0.19,True,True,True,True,True,WIN,1.5,12,9.0,1.64,0.27,2026-05-26,1380.82,TARGET_1
LAURUSLABS,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2026-06-19,2026,OOS_2026,BULL,75.0,1412.9,1375.96,1468.3,2.61,0.81,1.37,0.19,True,True,True,True,True,WIN,1.5,2,3.92,1.98,0.06,2026-06-22,1468.3038772572656,TARGET_1
LAURUSLABS,FLAT_BASE_BREAKOUT,EXTENDED_LIBRARY,2026-06-23,2026,OOS_2026,BULL,75.0,1481.0,1424.73,1565.41,3.8,0.9,2.19,0.1,True,True,True,True,True,WIN,1.5,15,5.7,1.64,0.75,2026-07-13,1565.405620896694,TARGET_1
LAURUSLABS,VCP_CONTRACTION,EXTENDED_LIBRARY,2026-06-23,2026,OOS_2026,BULL,75.0,1481.0,1443.49,1537.27,2.53,0.9,2.19,0.1,True,True,True,True,True,LOSS,-1.0,1,-2.53,0.31,1.06,2026-06-23,1443.4863907125805,STOP_LOSS
LAURUSLABS,MULTI_MONTH_BASE_BREAKOUT,TECHNICAL_SCANNER,2026-07-27,2026,OOS_2026,BULL,91.0,1713.4,1610.6,1867.6,6.0,0.82,3.6,0.18,True,True,True,True,True,WIN,1.5,10,9.0,1.53,0.06,2026-08-09,1867.6,TARGET_1
LAURUSLABS,BULL_FLAG,EXTENDED_LIBRARY,2026-07-28,2026,OOS_2026,BULL,75.0,1758.9,1712.32,1828.77,2.65,0.94,1.94,0.06,True,True,True,True,True,WIN,1.5,4,3.97,1.7,0.1,2026-08-02,1828.7682769541514,TARGET_1
LEMONTREE,FLAT_BASE_BREAKOUT,EXTENDED_LIBRARY,2025-02-25,2025,VAL_2025,BULL,75.0,1823.67,1785.29,1881.23,2.1,0.83,1.41,0.17,True,True,True,True,True,LOSS,-1.0,8,-2.1,0.94,1.43,2025-03-07,1785.2862020714942,STOP_LOSS
LEMONTREE,V_REVERSAL,TECHNICAL_SCANNER,2025-02-25,2025,VAL_2025,BULL,84.0,1823.67,1714.25,1987.79,6.0,0.83,1.41,0.17,True,True,True,True,True,LOSS,-1.0,14,-6.0,0.33,1.08,2025-03-17,1714.25,STOP_LOSS
LEMONTREE,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2025-03-19,2025,VAL_2025,BULL,75.0,1759.92,1730.93,1803.4,1.65,0.99,1.62,0.01,True,True,True,True,True,LOSS,-1.0,1,-1.65,0.0,1.23,2025-03-20,1730.934249878015,STOP_LOSS
