event_id,session_date,symbol,regime,rvol_5m,clv_5m,oi_change_5m,max_mfe,s1_r,s2_r,s3_r,s4_r,s5_r
EVT_SC_006665,2023-02-15,TITAN,BULL,1.17,0.924,-0.57,0.63,0.0,0.0,0.0,0.0,0.0
EVT_SC_006666,2023-02-15,GODREJPROP,BULL,5.11,0.386,0.29,3.31,0.0,0.0,0.0,0.0,0.0
EVT_SC_006667,2023-02-15,RELIANCE,BULL,4.68,0.503,-0.19,1.25,0.0,0.0,0.0,0.0,0.0
EVT_SC_006668,2023-02-16,TRENT,BULL,2.1,0.624,-1.67,3.03,2.272,0.0,0.0,0.0,0.0
EVT_SC_006669,2023-02-16,TCS,BULL,3.98,0.284,-0.59,1.55,0.0,0.0,0.0,0.0,0.0
EVT_SC_006670,2023-02-16,TATASTEEL,BULL,3.41,0.779,-2.12,4.75,3.2,3.48,0.0,1.85,0.0
EVT_SC_006671,2023-02-16,JSWSTEEL,BULL,2.85,0.831,-1.43,4.49,3.2,0.0,0.0,1.85,0.0
EVT_SC_006672,2023-02-16,ITC,BULL,1.49,0.741,-1.04,0.54,-0.95,0.0,0.0,0.0,0.0
EVT_SC_006673,2023-02-16,NTPC,BULL,1.33,0.617,-1.98,1.33,0.0,0.0,0.0,0.0,0.0
EVT_SC_006674,2023-02-16,PERSISTENT,BULL,4.92,0.244,-1.21,4.43,3.2,0.0,2.829,0.0,0.0
EVT_SC_006675,2023-02-16,SUNPHARMA,BULL,4.83,0.627,-0.91,3.39,2.542,0.0,0.0,0.0,0.0
EVT_SC_006676,2023-02-16,DLF,BULL,4.66,0.477,-0.5,5.09,3.2,0.0,0.0,0.0,0.0
EVT_SC_006677,2023-02-16,BEL,BULL,1.42,0.761,-1.66,1.36,0.408,0.0,0.0,0.0,0.0
EVT_SC_006678,2023-02-16,HINDALCO,BULL,1.0,0.372,0.85,1.61,0.0,0.0,0.0,0.0,0.0
EVT_SC_006679,2023-02-16,BAJFINANCE,BULL,3.08,0.216,-0.52,4.34,3.2,0.0,0.0,0.0,0.0
EVT_SC_006680,2023-02-16,DIXON,BULL,1.75,0.956,0.3,1.4,0.0,0.0,0.0,0.0,0.0
EVT_SC_006681,2023-02-16,ONGC,BULL,2.71,0.942,0.84,3.6,0.0,0.0,0.0,1.85,0.0
EVT_SC_006682,2023-02-16,HAL,BULL,4.38,0.485,-0.23,3.06,0.0,0.0,0.0,0.0,0.0
EVT_SC_006683,2023-02-16,BHARTIARTL,BULL,2.25,0.851,-0.16,3.56,0.0,0.0,2.568,0.0,0.0
EVT_SC_006684,2023-02-16,ICICIBANK,BULL,0.86,0.483,-1.62,1.35,0.0,0.0,0.0,0.0,0.0
EVT_SC_006685,2023-02-16,M&M,BULL,3.29,0.978,-0.88,4.85,3.2,3.528,0.0,0.0,0.0
EVT_SC_006686,2023-02-16,DRREDDY,BULL,3.8,0.596,-0.72,0.47,-0.93,0.0,0.0,0.0,0.0
EVT_SC_006687,2023-02-16,TECHM,BULL,1.91,0.209,0.31,0.64,0.0,0.0,0.0,0.0,0.0
EVT_SC_006688,2023-02-16,TITAN,BULL,1.65,0.425,-0.18,0.83,0.0,0.0,0.0,0.0,0.0
EVT_SC_006689,2023-02-16,ADANIPORTS,BULL,1.04,0.607,-1.65,1.56,0.0,0.0,0.0,0.0,0.0
EVT_SC_006690,2023-02-16,COFORGE,BULL,2.42,0.754,0.34,1.73,0.0,0.0,0.0,0.0,0.0
EVT_SC_006691,2023-02-16,VEDL,BULL,1.13,0.953,-1.73,1.13,0.0,0.0,0.0,0.0,0.0
EVT_SC_006692,2023-02-16,VBL,BULL,4.71,0.775,-1.49,2.82,2.115,1.128,0.0,1.85,0.0
EVT_SC_006693,2023-02-16,CHOLAFIN,BULL,1.15,0.569,0.4,1.7,0.0,0.0,0.0,0.0,0.0
EVT_SC_006694,2023-02-16,POWERGRID,BULL,3.76,0.901,-0.44,0.65,0.0,0.0,0.0,0.0,0.0
EVT_SC_006695,2023-02-17,ADANIENT,BULL,3.81,0.845,0.84,4.15,0.0,3.192,0.0,1.85,0.0
EVT_SC_006696,2023-02-17,ADANIPORTS,BULL,1.06,0.843,-2.2,1.48,0.0,0.0,0.0,0.0,0.0
EVT_SC_006697,2023-02-17,INFY,BULL,4.59,0.773,-1.06,3.15,2.362,2.712,0.0,1.85,0.0
EVT_SC_006698,2023-02-17,ICICIBANK,BULL,5.28,0.398,1.11,1.77,0.0,0.0,0.0,0.0,0.0
EVT_SC_006699,2023-02-17,DRREDDY,BULL,5.11,0.769,-2.43,3.88,2.91,3.062,0.0,1.85,0.0
EVT_SC_006700,2023-02-17,VBL,BULL,2.2,0.792,0.8,0.44,0.0,0.0,0.0,0.0,0.0
EVT_SC_006701,2023-02-17,ITC,BULL,4.95,0.645,-2.22,4.71,3.2,0.0,2.913,0.0,0.0
EVT_SC_006702,2023-02-17,CIPLA,BULL,2.53,0.845,-0.02,3.07,0.0,0.0,0.0,0.0,0.0
EVT_SC_006703,2023-02-17,COALINDIA,BULL,5.03,0.708,0.27,4.99,0.0,3.595,0.0,1.85,0.0
EVT_SC_006704,2023-02-17,GODREJPROP,BULL,2.47,0.385,-1.74,1.73,0.0,0.0,0.0,0.0,0.0
EVT_SC_006705,2023-02-17,BEL,BULL,3.13,0.274,1.08,0.53,0.0,0.0,0.0,0.0,0.0
EVT_SC_006706,2023-02-17,HAL,BULL,1.96,0.948,1.04,0.48,0.0,0.0,0.0,0.0,0.0
EVT_SC_006707,2023-02-17,NTPC,BULL,1.07,0.907,-1.72,0.92,0.0,0.0,0.0,0.0,0.0
EVT_SC_006708,2023-02-17,BAJFINANCE,BULL,3.33,0.432,-1.48,2.5,1.875,0.0,0.0,0.0,0.0
EVT_SC_006709,2023-02-17,ABB,BULL,2.12,0.655,0.35,4.69,0.0,0.0,0.0,0.0,0.0
EVT_SC_006710,2023-02-17,MARUTI,BULL,1.4,0.503,-1.47,1.35,-1.0,0.0,0.0,0.0,0.0
EVT_SC_006711,2023-02-20,PERSISTENT,NEUTRAL,3.28,0.668,-2.05,2.58,1.935,1.032,0.903,0.0,0.0
EVT_SC_006712,2023-02-20,SBIN,NEUTRAL,4.66,0.412,-0.5,0.83,0.0,0.0,0.0,0.0,0.0
EVT_SC_006713,2023-02-20,CIPLA,NEUTRAL,2.43,0.946,-0.87,1.6,0.0,0.0,0.0,0.0,0.0
EVT_SC_006714,2023-02-20,HAL,NEUTRAL,2.81,0.693,-1.67,4.32,3.2,0.0,0.0,0.0,0.0
EVT_SC_006715,2023-02-20,SUNPHARMA,NEUTRAL,2.89,0.732,-0.85,1.29,0.0,0.0,0.0,0.0,0.0
EVT_SC_006716,2023-02-20,GODREJPROP,NEUTRAL,3.96,0.502,-1.97,3.71,2.782,0.0,0.0,0.0,0.0
EVT_SC_006717,2023-02-20,BHARTIARTL,NEUTRAL,4.36,0.594,1.18,3.39,0.0,0.0,0.0,0.0,0.0
EVT_SC_006718,2023-02-20,ICICIBANK,NEUTRAL,4.54,0.766,0.53,1.1,0.0,0.0,0.0,0.0,0.0
EVT_SC_006719,2023-02-20,TRENT,NEUTRAL,1.93,0.779,-2.18,0.94,0.282,0.0,0.0,0.0,0.0
EVT_SC_006720,2023-02-20,ADANIPORTS,NEUTRAL,1.25,0.289,0.26,1.28,0.0,0.0,0.0,0.0,0.0
EVT_SC_006721,2023-02-20,TECHM,NEUTRAL,5.43,0.492,0.44,4.33,0.0,0.0,0.0,0.0,0.0
EVT_SC_006722,2023-02-20,POWERGRID,NEUTRAL,3.85,0.76,-0.54,4.24,3.18,3.235,0.0,1.85,0.0
EVT_SC_006723,2023-02-20,NTPC,NEUTRAL,1.07,0.535,-2.4,0.75,0.0,0.0,0.0,0.0,0.0
EVT_SC_006724,2023-02-20,SIEMENS,NEUTRAL,2.43,0.668,1.04,2.99,0.0,0.0,0.0,0.0,0.0
EVT_SC_006725,2023-02-20,COFORGE,NEUTRAL,4.34,0.329,-2.38,3.01,2.257,0.0,0.0,0.0,0.0
EVT_SC_006726,2023-02-20,BAJFINANCE,NEUTRAL,4.4,0.827,0.41,2.58,0.0,1.032,0.903,0.0,0.0
EVT_SC_006727,2023-02-20,TATASTEEL,NEUTRAL,3.48,0.875,0.07,1.14,0.0,0.0,0.0,0.0,0.0
EVT_SC_006728,2023-02-20,BEL,NEUTRAL,4.88,0.518,1.01,1.66,0.0,0.0,0.0,0.0,0.0
EVT_SC_006729,2023-02-20,JSWSTEEL,NEUTRAL,2.25,0.92,-2.39,1.16,0.0,0.0,0.0,0.0,0.0
EVT_SC_006730,2023-02-20,HDFCBANK,NEUTRAL,2.57,0.722,-0.8,3.32,2.49,0.0,0.0,1.85,0.0
EVT_SC_006731,2023-02-20,ADANIENT,NEUTRAL,1.76,0.604,0.75,0.74,0.0,0.0,0.0,0.0,0.0
EVT_SC_006732,2023-02-20,RELIANCE,NEUTRAL,3.95,0.96,-0.88,4.31,3.2,3.269,0.0,1.85,0.0
EVT_SC_006733,2023-02-20,TITAN,NEUTRAL,5.18,0.46,0.88,4.56,0.0,0.0,0.0,0.0,0.0
EVT_SC_006734,2023-02-20,INFY,NEUTRAL,1.26,0.937,-1.5,0.48,-0.94,0.0,0.0,0.0,0.0
EVT_SC_006735,2023-02-20,COALINDIA,NEUTRAL,4.4,0.323,-0.0,4.5,0.0,0.0,2.85,0.0,0.0
EVT_SC_006736,2023-02-20,ITC,NEUTRAL,1.99,0.226,-0.85,1.1,-0.94,0.0,0.0,0.0,0.0
EVT_SC_006737,2023-02-20,LTIM,NEUTRAL,1.32,0.518,0.55,1.7,0.0,0.0,0.0,0.0,0.0
EVT_SC_006738,2023-02-20,VEDL,NEUTRAL,4.56,0.345,-2.05,4.71,3.2,0.0,0.0,0.0,0.0
EVT_SC_006739,2023-02-20,DIXON,NEUTRAL,2.01,0.457,-1.61,5.07,3.2,0.0,4.124,0.0,0.0
EVT_SC_006740,2023-02-21,M&M,BULL,4.14,0.343,-0.17,2.85,0.0,0.0,0.0,0.0,0.0
EVT_SC_006741,2023-02-21,COFORGE,BULL,4.01,0.897,-0.36,4.8,0.0,3.504,0.0,1.85,0.0
EVT_SC_006742,2023-02-21,HDFCBANK,BULL,3.77,0.805,-0.93,4.18,3.135,3.206,0.0,1.85,0.0
EVT_SC_006743,2023-02-21,POLYCAB,BULL,5.25,0.307,-1.31,1.37,0.0,0.0,0.0,0.0,0.0
EVT_SC_006744,2023-02-21,INFY,BULL,3.7,0.81,-2.46,6.64,3.2,4.387,4.658,3.988,4.79
EVT_SC_006745,2023-02-21,TECHM,BULL,2.78,0.665,-2.15,4.26,3.195,0.0,0.0,0.0,0.0
EVT_SC_006746,2023-02-21,BEL,BULL,1.7,0.273,0.83,1.61,0.0,0.0,0.0,0.0,0.0
EVT_SC_006747,2023-02-21,DIXON,BULL,3.67,0.432,0.41,3.54,0.0,0.0,0.0,0.0,0.0
EVT_SC_006748,2023-02-21,NTPC,BULL,4.31,0.35,-0.32,3.7,0.0,0.0,0.0,0.0,0.0
EVT_SC_006749,2023-02-21,BRITANNIA,BULL,3.85,0.514,-0.67,3.23,2.422,0.0,0.0,0.0,0.0
EVT_SC_006750,2023-02-21,HAL,BULL,5.25,0.291,-0.28,1.46,0.0,0.0,0.0,0.0,0.0
EVT_SC_006751,2023-02-21,HINDUNILVR,BULL,2.67,0.795,-1.75,2.52,1.89,0.0,0.882,1.85,0.0
EVT_SC_006752,2023-02-21,GODREJPROP,BULL,4.99,0.768,-0.86,0.96,0.0,0.0,0.0,0.0,0.0
EVT_SC_006753,2023-02-21,ABB,BULL,2.27,0.798,-0.29,4.48,0.0,0.0,0.0,0.0,0.0
EVT_SC_006754,2023-02-21,ADANIPORTS,BULL,4.88,0.273,-1.55,4.26,3.195,0.0,0.0,0.0,0.0
EVT_SC_006755,2023-02-21,CHOLAFIN,BULL,4.18,0.478,0.16,3.84,0.0,0.0,0.0,0.0,0.0
EVT_SC_006756,2023-02-21,VBL,BULL,3.69,0.315,-1.76,3.63,2.723,0.0,0.0,0.0,0.0
EVT_SC_006757,2023-02-21,ITC,BULL,2.93,0.445,-1.09,3.78,2.835,0.0,2.634,0.0,0.0
EVT_SC_006758,2023-02-21,BHARTIARTL,BULL,2.17,0.878,-2.15,0.78,0.0,0.0,0.0,0.0,0.0
EVT_SC_006759,2023-02-21,HINDALCO,BULL,1.02,0.799,0.27,0.72,0.0,0.0,0.0,0.0,0.0
EVT_SC_006760,2023-02-22,HINDUNILVR,BULL,4.68,0.445,0.45,1.18,0.0,0.0,0.0,0.0,0.0
EVT_SC_006761,2023-02-22,M&M,BULL,1.51,0.687,-0.72,0.99,0.297,0.0,0.0,0.0,0.0
EVT_SC_006762,2023-02-22,ITC,BULL,5.05,0.423,-2.17,0.68,0.204,0.0,0.0,0.0,0.0
EVT_SC_006763,2023-02-22,CIPLA,BULL,4.55,0.424,0.36,4.95,0.0,0.0,0.0,0.0,0.0
EVT_SC_006764,2023-02-22,RELIANCE,BULL,4.58,0.688,-2.04,0.94,0.0,0.0,0.0,0.0,0.0
EVT_SC_006765,2023-02-22,CHOLAFIN,BULL,3.14,0.39,0.64,3.71,0.0,0.0,0.0,0.0,0.0
EVT_SC_006766,2023-02-22,ADANIPORTS,BULL,2.78,0.673,0.6,4.15,0.0,0.0,0.0,0.0,0.0
EVT_SC_006767,2023-02-22,TITAN,BULL,2.97,0.793,-0.62,4.12,3.09,0.0,0.0,0.0,0.0
EVT_SC_006768,2023-02-22,VEDL,BULL,1.95,0.962,-0.43,0.61,0.0,0.0,0.0,0.0,0.0
EVT_SC_006769,2023-02-22,SUNPHARMA,BULL,2.13,0.323,-0.57,3.99,2.993,0.0,2.697,0.0,0.0
EVT_SC_006770,2023-02-22,GODREJPROP,BULL,5.28,0.916,-1.02,4.43,3.2,3.326,0.0,0.0,0.0
EVT_SC_006771,2023-02-22,ONGC,BULL,2.64,0.975,0.48,4.41,0.0,0.0,0.0,1.85,0.0
EVT_SC_006772,2023-02-22,VBL,BULL,1.18,0.342,-1.1,1.62,0.0,0.0,0.0,0.0,0.0
EVT_SC_006773,2023-02-22,HAL,BULL,4.02,0.509,-0.28,1.35,0.0,0.0,0.0,0.0,0.0
EVT_SC_006774,2023-02-22,JSWSTEEL,BULL,1.34,0.567,-0.13,0.47,0.0,0.0,0.0,0.0,0.0
EVT_SC_006775,2023-02-22,PERSISTENT,BULL,3.82,0.929,-2.01,4.31,3.2,3.269,0.0,1.85,0.0
EVT_SC_006776,2023-02-23,ICICIBANK,BULL,1.14,0.267,-0.38,1.73,0.0,0.0,0.0,0.0,0.0
EVT_SC_006777,2023-02-23,NESTLEIND,BULL,2.14,0.334,-1.65,3.43,2.573,0.0,0.0,0.0,0.0
EVT_SC_006778,2023-02-23,VEDL,BULL,3.62,0.55,0.76,3.11,0.0,0.0,0.0,0.0,0.0
EVT_SC_006779,2023-02-23,TITAN,BULL,1.68,0.351,-0.91,0.52,0.0,0.0,0.0,0.0,0.0
EVT_SC_006780,2023-02-23,DRREDDY,BULL,5.42,0.796,0.66,4.47,0.0,3.346,0.0,1.85,0.0
EVT_SC_006781,2023-02-23,DLF,BULL,3.36,0.782,-2.46,1.62,-0.99,-1.0,0.0,0.0,0.0
EVT_SC_006782,2023-02-23,SIEMENS,BULL,4.62,0.417,-0.44,4.78,0.0,0.0,0.0,0.0,0.0
EVT_SC_006783,2023-02-23,CHOLAFIN,BULL,5.35,0.856,0.95,1.23,0.0,0.0,0.0,0.0,0.0
EVT_SC_006784,2023-02-23,SUNPHARMA,BULL,5.21,0.717,0.45,1.41,0.0,-1.0,0.0,0.0,0.0
EVT_SC_006785,2023-02-23,PERSISTENT,BULL,1.95,0.498,-2.24,1.33,0.0,0.0,0.0,0.0,0.0
EVT_SC_006786,2023-02-23,DIXON,BULL,1.57,0.355,-1.42,0.8,-1.01,0.0,0.0,0.0,0.0
EVT_SC_006787,2023-02-23,ONGC,BULL,3.25,0.521,-0.58,3.5,2.625,0.0,2.55,0.0,0.0
EVT_SC_006788,2023-02-23,TCS,BULL,4.47,0.83,-1.62,3.55,2.662,2.904,0.0,1.85,0.0
EVT_SC_006789,2023-02-23,COALINDIA,BULL,1.84,0.872,-0.9,0.46,-0.91,0.0,0.0,0.0,0.0
EVT_SC_006790,2023-02-23,BAJFINANCE,BULL,2.38,0.947,-0.54,4.27,3.2,0.0,0.0,0.0,0.0
EVT_SC_006791,2023-02-24,COALINDIA,BULL,2.7,0.455,-2.39,0.45,0.0,0.0,0.0,0.0,0.0
EVT_SC_006792,2023-02-24,TITAN,BULL,4.59,0.425,-1.03,1.42,0.426,0.0,0.0,0.0,0.0
EVT_SC_006793,2023-02-24,ADANIPORTS,BULL,0.81,0.944,-1.03,1.54,0.0,0.0,0.0,0.0,0.0
EVT_SC_006794,2023-02-24,JSWSTEEL,BULL,2.39,0.459,-0.32,2.79,0.0,0.0,0.0,0.0,0.0
EVT_SC_006795,2023-02-24,SBIN,BULL,1.11,0.768,-1.95,1.17,0.0,0.0,0.0,0.0,0.0
EVT_SC_006796,2023-02-24,VBL,BULL,2.86,0.817,-0.09,1.46,0.0,0.0,0.0,0.0,0.0
EVT_SC_006797,2023-02-24,TCS,BULL,2.29,0.362,-0.21,4.78,0.0,0.0,0.0,0.0,0.0
EVT_SC_006798,2023-02-24,NESTLEIND,BULL,3.41,0.66,-1.82,5.16,3.2,3.677,4.154,0.0,0.0
EVT_SC_006799,2023-02-24,GODREJPROP,BULL,2.29,0.876,-1.69,0.63,0.0,0.0,0.0,0.0,0.0
EVT_SC_006800,2023-02-24,HAL,BULL,2.29,0.708,-0.3,5.16,0.0,0.0,0.0,0.0,0.0
EVT_SC_006801,2023-02-24,CIPLA,BULL,2.09,0.261,-2.22,0.59,0.0,0.0,0.0,0.0,0.0
EVT_SC_006802,2023-02-24,NTPC,BULL,3.03,0.383,-1.67,4.68,3.2,0.0,2.904,0.0,0.0
EVT_SC_006803,2023-02-24,TATAMOTORS,BULL,1.4,0.242,0.78,1.68,0.0,0.0,0.0,0.0,0.0
EVT_SC_006804,2023-02-24,COFORGE,BULL,3.08,0.516,-0.38,1.61,0.0,0.0,0.0,0.0,0.0
EVT_SC_006805,2023-02-24,HINDUNILVR,BULL,2.75,0.449,0.9,0.83,0.0,0.0,0.0,0.0,0.0
EVT_SC_006806,2023-02-24,VEDL,BULL,2.94,0.691,0.35,4.33,0.0,0.0,0.0,0.0,0.0
EVT_SC_006807,2023-02-24,DLF,BULL,3.78,0.292,-0.67,0.9,0.0,0.0,0.0,0.0,0.0
EVT_SC_006808,2023-02-24,M&M,BULL,4.52,0.31,-2.16,2.58,1.935,0.0,0.903,0.0,0.0
EVT_SC_006809,2023-02-24,DRREDDY,BULL,4.63,0.962,-1.53,4.65,3.2,3.432,0.0,1.85,0.0
EVT_SC_006810,2023-02-24,ICICIBANK,BULL,2.3,0.752,-1.14,0.86,0.0,0.0,0.0,0.0,0.0
EVT_SC_006811,2023-02-24,POLYCAB,BULL,4.55,0.681,0.87,2.83,0.0,1.132,0.0,0.0,0.0
EVT_SC_006812,2023-02-24,TRENT,BULL,4.37,0.838,0.38,1.7,0.0,-1.0,0.0,0.0,0.0
EVT_SC_006813,2023-02-24,ADANIENT,BULL,2.55,0.822,-1.19,1.13,-1.01,0.0,0.0,0.0,0.0
EVT_SC_006814,2023-02-24,ABB,BULL,4.82,0.876,-2.24,0.41,0.0,0.0,0.0,0.0,0.0
EVT_SC_006815,2023-02-24,BEL,BULL,3.05,0.652,0.12,4.68,0.0,3.446,2.904,0.0,0.0
EVT_SC_006816,2023-02-24,POWERGRID,BULL,2.55,0.672,-0.13,4.63,0.0,0.0,0.0,0.0,0.0
EVT_SC_006817,2023-02-24,BHARTIARTL,BULL,2.9,0.485,0.27,1.43,0.0,0.0,0.0,0.0,0.0
EVT_SC_006818,2023-02-24,ONGC,BULL,1.14,0.504,-2.4,1.63,0.0,0.0,0.0,0.0,0.0
EVT_SC_006819,2023-02-24,CHOLAFIN,BULL,3.19,0.975,-2.38,1.45,0.0,0.0,0.0,0.0,0.0
EVT_SC_006820,2023-02-24,LTIM,BULL,2.62,0.884,1.1,3.93,0.0,0.0,0.0,1.85,0.0
EVT_SC_006821,2023-02-27,VEDL,BULL,2.18,0.564,-1.17,0.63,0.0,0.0,0.0,0.0,0.0
EVT_SC_006822,2023-02-27,ABB,BULL,5.03,0.283,-0.55,1.69,0.0,0.0,0.0,0.0,0.0
EVT_SC_006823,2023-02-27,MARUTI,BULL,4.78,0.471,0.16,0.78,0.0,0.0,0.0,0.0,0.0
EVT_SC_006824,2023-02-27,TRENT,BULL,3.73,0.265,1.11,3.62,0.0,0.0,0.0,0.0,0.0
EVT_SC_006825,2023-02-27,ONGC,BULL,2.02,0.25,-0.39,4.01,0.0,0.0,0.0,0.0,0.0
EVT_SC_006826,2023-02-27,CIPLA,BULL,2.62,0.352,-2.1,3.37,2.527,0.0,0.0,0.0,0.0
EVT_SC_006827,2023-02-27,HINDUNILVR,BULL,1.89,0.978,0.13,1.52,0.0,0.0,0.0,0.0,0.0
EVT_SC_006828,2023-02-27,LTIM,BULL,1.28,0.426,-1.24,0.57,0.0,0.0,0.0,0.0,0.0
EVT_SC_006829,2023-02-27,COFORGE,BULL,5.41,0.424,-1.87,5.12,3.2,0.0,4.141,0.0,0.0
EVT_SC_006830,2023-02-27,PERSISTENT,BULL,2.03,0.434,0.15,0.4,0.0,0.0,0.0,0.0,0.0
EVT_SC_006831,2023-02-27,GODREJPROP,BULL,1.24,0.747,1.16,1.48,0.0,0.0,0.0,0.0,0.0
EVT_SC_006832,2023-02-27,JSWSTEEL,BULL,3.15,0.398,-1.27,2.85,2.138,0.0,0.0,0.0,0.0
EVT_SC_006833,2023-02-27,DIXON,BULL,1.09,0.667,-0.07,0.64,0.0,0.0,0.0,0.0,0.0
EVT_SC_006834,2023-02-27,BHARTIARTL,BULL,2.87,0.326,0.68,0.63,0.0,0.0,0.0,0.0,0.0
EVT_SC_006835,2023-02-27,NTPC,BULL,4.24,0.802,-0.85,13.65,0.0,0.0,0.0,0.0,0.0
EVT_SC_006836,2023-02-27,HDFCBANK,BULL,5.26,0.389,0.14,3.06,0.0,0.0,0.0,0.0,0.0
EVT_SC_006837,2023-02-27,ICICIBANK,BULL,1.7,0.861,-2.0,0.88,-0.96,0.0,0.0,0.0,0.0
EVT_SC_006838,2023-02-27,SIEMENS,BULL,2.87,0.467,-1.49,5.01,3.2,0.0,0.0,0.0,0.0
EVT_SC_006839,2023-02-27,SBIN,BULL,1.6,0.65,-1.83,0.87,-1.04,0.0,0.0,0.0,0.0
EVT_SC_006840,2023-02-27,POLYCAB,BULL,4.94,0.483,-2.12,3.04,2.28,0.0,2.412,0.0,0.0
EVT_SC_006841,2023-02-27,SUNPHARMA,BULL,2.12,0.838,-1.88,1.13,0.0,0.0,0.0,0.0,0.0
EVT_SC_006842,2023-02-27,TECHM,BULL,5.39,0.777,-1.31,1.61,0.0,0.0,0.0,0.0,0.0
EVT_SC_006843,2023-02-28,LTIM,BULL,3.22,0.637,-1.83,3.4,2.55,0.0,2.52,0.0,0.0
EVT_SC_006844,2023-02-28,COALINDIA,BULL,3.45,0.42,0.92,4.53,0.0,0.0,0.0,0.0,0.0
EVT_SC_006845,2023-02-28,RELIANCE,BULL,4.08,0.792,-1.91,4.42,3.2,3.322,0.0,0.0,0.0
EVT_SC_006846,2023-02-28,HAL,BULL,1.59,0.886,0.85,0.57,0.0,0.0,0.0,0.0,0.0
EVT_SC_006847,2023-02-28,SUNPHARMA,BULL,5.29,0.727,-1.18,4.76,3.2,3.485,0.0,1.85,0.0
EVT_SC_006848,2023-02-28,BAJFINANCE,BULL,1.74,0.513,0.85,0.96,0.0,0.0,0.0,0.0,0.0
EVT_SC_006849,2023-02-28,ICICIBANK,BULL,3.9,0.646,-0.86,3.49,2.618,0.0,0.0,0.0,0.0
EVT_SC_006850,2023-02-28,ABB,BULL,4.89,0.711,-0.71,2.98,2.235,1.192,0.0,1.85,0.0
EVT_SC_006851,2023-02-28,DIXON,BULL,2.51,0.856,-1.89,2.57,1.927,0.0,0.0,0.0,0.0
EVT_SC_006852,2023-02-28,JSWSTEEL,BULL,5.32,0.519,0.6,1.77,0.0,0.0,0.0,0.0,0.0
EVT_SC_006853,2023-02-28,VEDL,BULL,2.23,0.289,0.47,5.13,0.0,0.0,4.144,0.0,0.0
EVT_SC_006854,2023-02-28,POWERGRID,BULL,3.93,0.701,0.08,4.48,0.0,3.35,0.0,1.85,0.0
EVT_SC_006855,2023-02-28,DLF,BULL,4.85,0.302,0.12,2.86,0.0,0.0,0.0,0.0,0.0
EVT_SC_006856,2023-02-28,TATASTEEL,BULL,1.18,0.429,-0.85,1.07,0.0,0.0,0.0,0.0,0.0
EVT_SC_006857,2023-02-28,TCS,BULL,4.54,0.613,1.17,4.46,0.0,0.0,0.0,0.0,0.0
EVT_SC_006858,2023-02-28,CHOLAFIN,BULL,0.87,0.933,0.51,0.96,0.0,0.0,0.0,0.0,0.0
EVT_SC_006859,2023-02-28,HDFCBANK,BULL,1.28,0.242,-1.42,1.63,-0.95,0.0,0.0,0.0,0.0
EVT_SC_006860,2023-02-28,BHARTIARTL,BULL,2.12,0.499,-0.86,4.71,3.2,0.0,0.0,0.0,0.0
EVT_SC_006861,2023-02-28,ADANIENT,BULL,4.71,0.296,1.06,1.23,0.0,0.0,0.0,0.0,0.0
EVT_SC_006862,2023-02-28,HINDALCO,BULL,5.12,0.855,-0.31,3.65,0.0,2.952,0.0,0.0,0.0
EVT_SC_006863,2023-03-01,ONGC,BULL,1.63,0.725,-2.37,1.01,-0.9,0.0,0.0,0.0,0.0
EVT_SC_006864,2023-03-01,DRREDDY,BULL,2.52,0.214,1.19,0.91,0.0,0.0,0.0,0.0,0.0
EVT_SC_006865,2023-03-01,HINDUNILVR,BULL,4.6,0.253,0.7,4.55,0.0,0.0,2.865,0.0,0.0
EVT_SC_006866,2023-03-01,ADANIPORTS,BULL,3.54,0.809,-0.4,4.73,0.0,3.47,0.0,1.85,0.0
EVT_SC_006867,2023-03-01,COFORGE,BULL,4.78,0.757,0.23,2.92,0.0,1.168,1.022,0.0,0.0
EVT_SC_006868,2023-03-01,TATASTEEL,BULL,2.61,0.768,0.17,0.46,0.0,0.0,0.0,0.0,0.0
EVT_SC_006869,2023-03-01,TITAN,BULL,4.83,0.841,-1.05,0.96,0.0,0.0,0.0,0.0,0.0
EVT_SC_006870,2023-03-01,NESTLEIND,BULL,3.26,0.21,-1.6,3.64,2.73,0.0,2.592,0.0,0.0
EVT_SC_006871,2023-03-01,BEL,BULL,1.73,0.283,-1.04,1.62,0.0,0.0,0.0,0.0,0.0
EVT_SC_006872,2023-03-01,POWERGRID,BULL,2.9,0.815,-2.07,9.77,0.0,0.0,0.0,0.0,0.0
EVT_SC_006873,2023-03-01,ITC,BULL,2.01,0.593,-1.88,4.95,3.2,0.0,0.0,0.0,0.0
EVT_SC_006874,2023-03-01,ICICIBANK,BULL,4.39,0.617,0.09,0.83,0.0,0.0,0.0,0.0,0.0
EVT_SC_006875,2023-03-01,PERSISTENT,BULL,1.88,0.298,0.49,0.62,0.0,0.0,0.0,0.0,0.0
EVT_SC_006876,2023-03-01,SBIN,BULL,1.97,0.961,-1.55,1.74,-0.93,0.0,0.0,0.0,0.0
EVT_SC_006877,2023-03-01,TRENT,BULL,3.68,0.771,-0.84,12.46,3.2,7.181,6.636,0.0,0.0
EVT_SC_006878,2023-03-01,TATAMOTORS,BULL,5.21,0.508,-1.07,4.54,3.2,0.0,2.862,0.0,0.0
EVT_SC_006879,2023-03-01,HINDALCO,BULL,4.03,0.722,-0.91,0.62,0.0,0.0,0.0,0.0,0.0
