event_id,sample_name,session_date,symbol,sector,regime,primary_archetype,confidence,v530_eligible,arch_a_alerts,arch_a_r,arch_b_alerts,arch_b_r,arch_c_alerts,arch_c_r,delta_b_vs_a_r,delta_c_vs_a_r
EVT_V6_0015060,SAMPLE_B_MID,2024-06-24,PRESTIGE,NIFTY_REALTY,NEUTRAL_BEAR,VCP_COIL,0.772,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015061,SAMPLE_B_MID,2024-06-24,ASIANPAINT,NIFTY_CONSUMPTION,NEUTRAL_BEAR,CLEAN_MOMENTUM_BREAKOUT,0.294,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015062,SAMPLE_B_MID,2024-06-24,ABB,NIFTY_INFRA,NEUTRAL_BEAR,VCP_COIL,0.506,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015063,SAMPLE_B_MID,2024-06-24,WIPRO,NIFTY_IT,NEUTRAL_BEAR,LONG_BASE_ACCUMULATION,0.389,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015064,SAMPLE_B_MID,2024-06-24,INFY,NIFTY_IT,NEUTRAL_BEAR,VCP_COIL,0.549,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015065,SAMPLE_B_MID,2024-06-24,RELIANCE,NIFTY_ENERGY,NEUTRAL_BEAR,PULLBACK_KEY_LEVEL,0.34,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015066,SAMPLE_B_MID,2024-06-24,KALYANKJIL,NIFTY_CONSUMPTION,NEUTRAL_BEAR,SQUEEZE_SHORT_COVERING,0.522,1,2,1.162,0,0.0,2,1.017,-1.162,-0.145
EVT_V6_0015067,SAMPLE_B_MID,2024-06-24,GODREJPROP,NIFTY_REALTY,NEUTRAL_BEAR,SQUEEZE_SHORT_COVERING,0.294,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015068,SAMPLE_B_MID,2024-06-24,ITC,NIFTY_FMCG,NEUTRAL_BEAR,LONG_BASE_ACCUMULATION,0.563,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015069,SAMPLE_B_MID,2024-06-24,JSWSTEEL,NIFTY_METAL,NEUTRAL_BEAR,LONG_BASE_ACCUMULATION,0.491,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015070,SAMPLE_B_MID,2024-06-24,HINDALCO,NIFTY_METAL,NEUTRAL_BEAR,PULLBACK_KEY_LEVEL,0.361,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015071,SAMPLE_B_MID,2024-06-24,ICICIBANK,NIFTY_BANK,NEUTRAL_BEAR,VCP_COIL,0.255,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015072,SAMPLE_B_MID,2024-06-24,COFORGE,NIFTY_IT,NEUTRAL_BEAR,LONG_BASE_ACCUMULATION,0.505,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015073,SAMPLE_B_MID,2024-06-24,DIXON,NIFTY_IT,NEUTRAL_BEAR,SQUEEZE_SHORT_COVERING,0.509,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015074,SAMPLE_B_MID,2024-06-24,BHARTIARTL,NIFTY_INFRA,NEUTRAL_BEAR,SQUEEZE_SHORT_COVERING,0.755,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015075,SAMPLE_B_MID,2024-06-24,TCS,NIFTY_IT,NEUTRAL_BEAR,SQUEEZE_SHORT_COVERING,0.354,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015076,SAMPLE_B_MID,2024-06-24,SIEMENS,NIFTY_INFRA,NEUTRAL_BEAR,CLEAN_MOMENTUM_BREAKOUT,0.436,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015077,SAMPLE_B_MID,2024-06-24,BEL,NIFTY_INFRA,NEUTRAL_BEAR,SQUEEZE_SHORT_COVERING,0.46,1,1,1.648,1,1.648,1,1.648,0.0,0.0
EVT_V6_0015078,SAMPLE_B_MID,2024-06-24,POWERGRID,NIFTY_ENERGY,NEUTRAL_BEAR,LONG_BASE_ACCUMULATION,0.276,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015079,SAMPLE_B_MID,2024-06-24,BAJFINANCE,NIFTY_FIN_SERVICE,NEUTRAL_BEAR,SQUEEZE_SHORT_COVERING,0.34,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015080,SAMPLE_B_MID,2024-06-24,TRENT,NIFTY_CONSUMPTION,NEUTRAL_BEAR,LONG_BASE_ACCUMULATION,0.671,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015081,SAMPLE_B_MID,2024-06-24,COALINDIA,NIFTY_ENERGY,NEUTRAL_BEAR,PULLBACK_KEY_LEVEL,0.486,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015082,SAMPLE_B_MID,2024-06-24,ZOMATO,NIFTY_CONSUMPTION,NEUTRAL_BEAR,LONG_BASE_ACCUMULATION,0.61,1,1,1.5,1,1.5,1,1.5,0.0,0.0
EVT_V6_0015083,SAMPLE_B_MID,2024-06-25,ADANIPORTS,NIFTY_INFRA,CHOPPY_RANGE,LONG_BASE_ACCUMULATION,0.335,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015084,SAMPLE_B_MID,2024-06-25,ZOMATO,NIFTY_CONSUMPTION,CHOPPY_RANGE,LONG_BASE_ACCUMULATION,0.595,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015085,SAMPLE_B_MID,2024-06-25,JSWSTEEL,NIFTY_METAL,CHOPPY_RANGE,LONG_BASE_ACCUMULATION,0.203,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015086,SAMPLE_B_MID,2024-06-25,MARUTI,NIFTY_AUTO,CHOPPY_RANGE,LONG_BASE_ACCUMULATION,0.542,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015087,SAMPLE_B_MID,2024-06-25,BAJFINANCE,NIFTY_FIN_SERVICE,CHOPPY_RANGE,LONG_BASE_ACCUMULATION,0.45,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015088,SAMPLE_B_MID,2024-06-25,TECHM,NIFTY_IT,CHOPPY_RANGE,VCP_COIL,0.455,1,2,2.917,1,1.826,2,2.699,-1.091,-0.218
EVT_V6_0015089,SAMPLE_B_MID,2024-06-25,BHARTIARTL,NIFTY_INFRA,CHOPPY_RANGE,LONG_BASE_ACCUMULATION,0.515,1,2,3.082,1,2.53,2,2.972,-0.552,-0.11
EVT_V6_0015090,SAMPLE_B_MID,2024-06-25,OBEROIRLTY,NIFTY_REALTY,CHOPPY_RANGE,LONG_BASE_ACCUMULATION,0.441,1,2,5.895,1,4.449,2,5.606,-1.446,-0.289
EVT_V6_0015091,SAMPLE_B_MID,2024-06-25,HDFCBANK,NIFTY_BANK,CHOPPY_RANGE,VCP_COIL,0.428,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015092,SAMPLE_B_MID,2024-06-25,DIXON,NIFTY_IT,CHOPPY_RANGE,SQUEEZE_SHORT_COVERING,0.336,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015093,SAMPLE_B_MID,2024-06-25,GODREJPROP,NIFTY_REALTY,CHOPPY_RANGE,PULLBACK_KEY_LEVEL,0.581,1,2,5.872,1,4.452,2,5.588,-1.42,-0.284
EVT_V6_0015094,SAMPLE_B_MID,2024-06-25,CHOLAFIN,NIFTY_FIN_SERVICE,CHOPPY_RANGE,VCP_COIL,0.407,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015095,SAMPLE_B_MID,2024-06-25,DRREDDY,NIFTY_PHARMA,CHOPPY_RANGE,VCP_COIL,0.426,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015096,SAMPLE_B_MID,2024-06-25,INFY,NIFTY_IT,CHOPPY_RANGE,LONG_BASE_ACCUMULATION,0.796,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015097,SAMPLE_B_MID,2024-06-25,TATASTEEL,NIFTY_METAL,CHOPPY_RANGE,LONG_BASE_ACCUMULATION,0.554,1,3,3.482,1,1.337,3,3.036,-2.145,-0.446
EVT_V6_0015098,SAMPLE_B_MID,2024-06-25,VBL,NIFTY_FMCG,CHOPPY_RANGE,LONG_BASE_ACCUMULATION,0.524,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015099,SAMPLE_B_MID,2024-06-25,ONGC,NIFTY_ENERGY,CHOPPY_RANGE,LONG_BASE_ACCUMULATION,0.291,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015100,SAMPLE_B_MID,2024-06-25,COFORGE,NIFTY_IT,CHOPPY_RANGE,VCP_COIL,0.466,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015101,SAMPLE_B_MID,2024-06-25,TRENT,NIFTY_CONSUMPTION,CHOPPY_RANGE,LONG_BASE_ACCUMULATION,0.354,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015102,SAMPLE_B_MID,2024-06-25,DMART,NIFTY_CONSUMPTION,CHOPPY_RANGE,LONG_BASE_ACCUMULATION,0.48,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015103,SAMPLE_B_MID,2024-06-25,BEL,NIFTY_INFRA,CHOPPY_RANGE,VCP_COIL,0.429,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015104,SAMPLE_B_MID,2024-06-25,SBIN,NIFTY_BANK,CHOPPY_RANGE,SQUEEZE_SHORT_COVERING,0.549,1,2,1.757,0,0.0,2,1.069,-1.757,-0.688
EVT_V6_0015105,SAMPLE_B_MID,2024-06-25,JIOFIN,NIFTY_FIN_SERVICE,CHOPPY_RANGE,LONG_BASE_ACCUMULATION,0.674,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015106,SAMPLE_B_MID,2024-06-25,ICICIBANK,NIFTY_BANK,CHOPPY_RANGE,SQUEEZE_SHORT_COVERING,0.545,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015107,SAMPLE_B_MID,2024-06-25,PERSISTENT,NIFTY_IT,CHOPPY_RANGE,SQUEEZE_SHORT_COVERING,0.575,1,3,5.303,1,3.384,3,4.913,-1.919,-0.39
EVT_V6_0015108,SAMPLE_B_MID,2024-06-25,NTPC,NIFTY_ENERGY,CHOPPY_RANGE,LONG_BASE_ACCUMULATION,0.383,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015109,SAMPLE_B_MID,2024-06-25,SUNPHARMA,NIFTY_PHARMA,CHOPPY_RANGE,SQUEEZE_SHORT_COVERING,0.442,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015110,SAMPLE_B_MID,2024-06-25,COALINDIA,NIFTY_ENERGY,CHOPPY_RANGE,LONG_BASE_ACCUMULATION,0.452,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015111,SAMPLE_B_MID,2024-06-25,DLF,NIFTY_REALTY,CHOPPY_RANGE,SQUEEZE_SHORT_COVERING,0.473,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015112,SAMPLE_B_MID,2024-06-25,HINDUNILVR,NIFTY_FMCG,CHOPPY_RANGE,PULLBACK_KEY_LEVEL,0.418,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015113,SAMPLE_B_MID,2024-06-25,PRESTIGE,NIFTY_REALTY,CHOPPY_RANGE,PULLBACK_KEY_LEVEL,0.373,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015114,SAMPLE_B_MID,2024-06-25,HAL,NIFTY_INFRA,CHOPPY_RANGE,LONG_BASE_ACCUMULATION,0.383,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015115,SAMPLE_B_MID,2024-06-25,LTIM,NIFTY_IT,CHOPPY_RANGE,PULLBACK_KEY_LEVEL,0.41,1,2,3.942,1,1.608,2,3.475,-2.334,-0.467
EVT_V6_0015116,SAMPLE_B_MID,2024-06-25,HINDALCO,NIFTY_METAL,CHOPPY_RANGE,SQUEEZE_SHORT_COVERING,0.292,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015117,SAMPLE_B_MID,2024-06-25,POWERGRID,NIFTY_ENERGY,CHOPPY_RANGE,LONG_BASE_ACCUMULATION,0.463,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015118,SAMPLE_B_MID,2024-06-25,TCS,NIFTY_IT,CHOPPY_RANGE,LONG_BASE_ACCUMULATION,0.584,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015119,SAMPLE_B_MID,2024-06-25,RELIANCE,NIFTY_ENERGY,CHOPPY_RANGE,LONG_BASE_ACCUMULATION,0.351,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015120,SAMPLE_B_MID,2024-06-25,TATAMOTORS,NIFTY_AUTO,CHOPPY_RANGE,CLEAN_MOMENTUM_BREAKOUT,0.409,1,1,0.084,1,0.084,1,0.084,0.0,0.0
EVT_V6_0015121,SAMPLE_B_MID,2024-06-25,ITC,NIFTY_FMCG,CHOPPY_RANGE,PULLBACK_KEY_LEVEL,0.387,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015122,SAMPLE_B_MID,2024-06-25,PIDILITIND,NIFTY_CONSUMPTION,CHOPPY_RANGE,VCP_COIL,0.585,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015123,SAMPLE_B_MID,2024-06-25,SIEMENS,NIFTY_INFRA,CHOPPY_RANGE,PULLBACK_KEY_LEVEL,0.448,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015124,SAMPLE_B_MID,2024-06-25,TITAN,NIFTY_CONSUMPTION,CHOPPY_RANGE,PULLBACK_KEY_LEVEL,0.43,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015125,SAMPLE_B_MID,2024-06-25,POLYCAB,NIFTY_INFRA,CHOPPY_RANGE,LONG_BASE_ACCUMULATION,0.337,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015126,SAMPLE_B_MID,2024-06-25,KALYANKJIL,NIFTY_CONSUMPTION,CHOPPY_RANGE,LONG_BASE_ACCUMULATION,0.494,1,2,-0.405,1,-0.291,2,-0.382,0.114,0.023
EVT_V6_0015127,SAMPLE_B_MID,2024-06-26,CIPLA,NIFTY_PHARMA,STRONG_BULL,CLEAN_MOMENTUM_BREAKOUT,0.246,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015128,SAMPLE_B_MID,2024-06-26,GODREJPROP,NIFTY_REALTY,STRONG_BULL,VCP_COIL,0.473,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015129,SAMPLE_B_MID,2024-06-26,TITAN,NIFTY_CONSUMPTION,STRONG_BULL,LONG_BASE_ACCUMULATION,0.44,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015130,SAMPLE_B_MID,2024-06-26,ASIANPAINT,NIFTY_CONSUMPTION,STRONG_BULL,LONG_BASE_ACCUMULATION,0.598,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015131,SAMPLE_B_MID,2024-06-26,M&M,NIFTY_AUTO,STRONG_BULL,LONG_BASE_ACCUMULATION,0.488,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015132,SAMPLE_B_MID,2024-06-26,DIXON,NIFTY_IT,STRONG_BULL,SQUEEZE_SHORT_COVERING,0.67,1,3,5.692,1,3.209,3,5.195,-2.483,-0.497
EVT_V6_0015133,SAMPLE_B_MID,2024-06-26,VEDL,NIFTY_METAL,STRONG_BULL,LONG_BASE_ACCUMULATION,0.443,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015134,SAMPLE_B_MID,2024-06-26,HINDUNILVR,NIFTY_FMCG,STRONG_BULL,LONG_BASE_ACCUMULATION,0.449,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015135,SAMPLE_B_MID,2024-06-26,HINDALCO,NIFTY_METAL,STRONG_BULL,SQUEEZE_SHORT_COVERING,0.458,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015136,SAMPLE_B_MID,2024-06-26,ITC,NIFTY_FMCG,STRONG_BULL,LONG_BASE_ACCUMULATION,0.577,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015137,SAMPLE_B_MID,2024-06-26,INFY,NIFTY_IT,STRONG_BULL,LONG_BASE_ACCUMULATION,0.627,1,1,1.319,1,1.319,1,1.319,0.0,0.0
EVT_V6_0015138,SAMPLE_B_MID,2024-06-26,BEL,NIFTY_INFRA,STRONG_BULL,LONG_BASE_ACCUMULATION,0.59,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015139,SAMPLE_B_MID,2024-06-26,KALYANKJIL,NIFTY_CONSUMPTION,STRONG_BULL,SQUEEZE_SHORT_COVERING,0.435,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015140,SAMPLE_B_MID,2024-06-26,ADANIENT,NIFTY_ENERGY,STRONG_BULL,PULLBACK_KEY_LEVEL,0.446,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015141,SAMPLE_B_MID,2024-06-26,BAJFINANCE,NIFTY_FIN_SERVICE,STRONG_BULL,PULLBACK_KEY_LEVEL,0.347,1,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015142,SAMPLE_B_MID,2024-06-26,SWIGGY,NIFTY_CONSUMPTION,STRONG_BULL,VCP_COIL,0.441,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015143,SAMPLE_B_MID,2024-06-26,COALINDIA,NIFTY_ENERGY,STRONG_BULL,LONG_BASE_ACCUMULATION,0.449,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015144,SAMPLE_B_MID,2024-06-26,HAL,NIFTY_INFRA,STRONG_BULL,LONG_BASE_ACCUMULATION,0.358,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015145,SAMPLE_B_MID,2024-06-26,BHARTIARTL,NIFTY_INFRA,STRONG_BULL,VCP_COIL,0.405,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015146,SAMPLE_B_MID,2024-06-26,TCS,NIFTY_IT,STRONG_BULL,SQUEEZE_SHORT_COVERING,0.349,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015147,SAMPLE_B_MID,2024-06-26,ABB,NIFTY_INFRA,STRONG_BULL,LONG_BASE_ACCUMULATION,0.555,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015148,SAMPLE_B_MID,2024-06-26,VBL,NIFTY_FMCG,STRONG_BULL,LONG_BASE_ACCUMULATION,0.353,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015149,SAMPLE_B_MID,2024-06-26,NTPC,NIFTY_ENERGY,STRONG_BULL,LONG_BASE_ACCUMULATION,0.45,1,1,-0.534,1,-0.534,1,-0.534,0.0,0.0
EVT_V6_0015150,SAMPLE_B_MID,2024-06-26,TATASTEEL,NIFTY_METAL,STRONG_BULL,CLEAN_MOMENTUM_BREAKOUT,0.421,1,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015151,SAMPLE_B_MID,2024-06-26,MARUTI,NIFTY_AUTO,STRONG_BULL,LONG_BASE_ACCUMULATION,0.348,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015152,SAMPLE_B_MID,2024-06-26,BRITANNIA,NIFTY_FMCG,STRONG_BULL,VCP_COIL,0.564,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015153,SAMPLE_B_MID,2024-06-26,JSWSTEEL,NIFTY_METAL,STRONG_BULL,VCP_COIL,0.502,1,3,-0.447,1,-0.088,3,-0.16,0.359,0.287
EVT_V6_0015154,SAMPLE_B_MID,2024-06-26,COFORGE,NIFTY_IT,STRONG_BULL,SQUEEZE_SHORT_COVERING,0.38,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015155,SAMPLE_B_MID,2024-06-26,RELIANCE,NIFTY_ENERGY,STRONG_BULL,VCP_COIL,0.674,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015156,SAMPLE_B_MID,2024-06-26,ZOMATO,NIFTY_CONSUMPTION,STRONG_BULL,LONG_BASE_ACCUMULATION,0.827,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015157,SAMPLE_B_MID,2024-06-26,POWERGRID,NIFTY_ENERGY,STRONG_BULL,LONG_BASE_ACCUMULATION,0.47,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015158,SAMPLE_B_MID,2024-06-26,PIDILITIND,NIFTY_CONSUMPTION,STRONG_BULL,SQUEEZE_SHORT_COVERING,0.607,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015159,SAMPLE_B_MID,2024-06-27,PERSISTENT,NIFTY_IT,CHOPPY_RANGE,SQUEEZE_SHORT_COVERING,0.739,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015160,SAMPLE_B_MID,2024-06-27,TCS,NIFTY_IT,CHOPPY_RANGE,VCP_COIL,0.641,1,1,1.208,0,0.0,1,0.966,-1.208,-0.242
EVT_V6_0015161,SAMPLE_B_MID,2024-06-27,OBEROIRLTY,NIFTY_REALTY,CHOPPY_RANGE,VCP_COIL,0.598,1,2,-1.725,1,-0.988,2,-1.578,0.737,0.147
EVT_V6_0015162,SAMPLE_B_MID,2024-06-27,CHOLAFIN,NIFTY_FIN_SERVICE,CHOPPY_RANGE,LONG_BASE_ACCUMULATION,0.407,1,2,-0.997,0,0.0,2,-0.768,0.997,0.229
EVT_V6_0015163,SAMPLE_B_MID,2024-06-27,ADANIENT,NIFTY_ENERGY,CHOPPY_RANGE,CLEAN_MOMENTUM_BREAKOUT,0.298,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015164,SAMPLE_B_MID,2024-06-27,TRENT,NIFTY_CONSUMPTION,CHOPPY_RANGE,SQUEEZE_SHORT_COVERING,0.433,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015165,SAMPLE_B_MID,2024-06-27,TATAMOTORS,NIFTY_AUTO,CHOPPY_RANGE,LONG_BASE_ACCUMULATION,0.409,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015166,SAMPLE_B_MID,2024-06-27,POLYCAB,NIFTY_INFRA,CHOPPY_RANGE,SQUEEZE_SHORT_COVERING,0.394,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015167,SAMPLE_B_MID,2024-06-27,DLF,NIFTY_REALTY,CHOPPY_RANGE,PULLBACK_KEY_LEVEL,0.337,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015168,SAMPLE_B_MID,2024-06-27,TITAN,NIFTY_CONSUMPTION,CHOPPY_RANGE,LONG_BASE_ACCUMULATION,0.365,1,1,0.096,1,0.096,1,0.096,0.0,0.0
EVT_V6_0015169,SAMPLE_B_MID,2024-06-27,BRITANNIA,NIFTY_FMCG,CHOPPY_RANGE,SQUEEZE_SHORT_COVERING,0.32,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015170,SAMPLE_B_MID,2024-06-27,HAL,NIFTY_INFRA,CHOPPY_RANGE,PULLBACK_KEY_LEVEL,0.653,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015171,SAMPLE_B_MID,2024-06-27,DRREDDY,NIFTY_PHARMA,CHOPPY_RANGE,LONG_BASE_ACCUMULATION,0.458,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015172,SAMPLE_B_MID,2024-06-27,SIEMENS,NIFTY_INFRA,CHOPPY_RANGE,SQUEEZE_SHORT_COVERING,0.601,1,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015173,SAMPLE_B_MID,2024-06-27,NTPC,NIFTY_ENERGY,CHOPPY_RANGE,SQUEEZE_SHORT_COVERING,0.393,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015174,SAMPLE_B_MID,2024-06-27,BEL,NIFTY_INFRA,CHOPPY_RANGE,LONG_BASE_ACCUMULATION,0.528,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015175,SAMPLE_B_MID,2024-06-27,SBIN,NIFTY_BANK,CHOPPY_RANGE,LONG_BASE_ACCUMULATION,0.527,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015176,SAMPLE_B_MID,2024-06-27,DIXON,NIFTY_IT,CHOPPY_RANGE,SQUEEZE_SHORT_COVERING,0.665,1,1,4.381,1,4.381,1,4.381,0.0,0.0
EVT_V6_0015177,SAMPLE_B_MID,2024-06-27,ABB,NIFTY_INFRA,CHOPPY_RANGE,LONG_BASE_ACCUMULATION,0.586,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015178,SAMPLE_B_MID,2024-06-27,NESTLEIND,NIFTY_FMCG,CHOPPY_RANGE,SQUEEZE_SHORT_COVERING,0.599,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015179,SAMPLE_B_MID,2024-06-27,DMART,NIFTY_CONSUMPTION,CHOPPY_RANGE,VCP_COIL,0.651,1,2,3.639,1,3.194,2,3.55,-0.445,-0.089
EVT_V6_0015180,SAMPLE_B_MID,2024-06-27,HDFCBANK,NIFTY_BANK,CHOPPY_RANGE,LONG_BASE_ACCUMULATION,0.31,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015181,SAMPLE_B_MID,2024-06-27,BAJFINANCE,NIFTY_FIN_SERVICE,CHOPPY_RANGE,LONG_BASE_ACCUMULATION,0.488,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015182,SAMPLE_B_MID,2024-06-27,ASIANPAINT,NIFTY_CONSUMPTION,CHOPPY_RANGE,PULLBACK_KEY_LEVEL,0.566,1,2,4.347,1,3.765,2,4.056,-0.582,-0.291
EVT_V6_0015183,SAMPLE_B_MID,2024-06-27,M&M,NIFTY_AUTO,CHOPPY_RANGE,PULLBACK_KEY_LEVEL,0.325,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015184,SAMPLE_B_MID,2024-06-27,POWERGRID,NIFTY_ENERGY,CHOPPY_RANGE,PULLBACK_KEY_LEVEL,0.471,1,3,4.304,1,2.652,3,3.801,-1.652,-0.503
EVT_V6_0015185,SAMPLE_B_MID,2024-06-27,CIPLA,NIFTY_PHARMA,CHOPPY_RANGE,LONG_BASE_ACCUMULATION,0.567,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015186,SAMPLE_B_MID,2024-06-27,SUNPHARMA,NIFTY_PHARMA,CHOPPY_RANGE,VCP_COIL,0.42,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0015187,SAMPLE_B_MID,2024-06-27,MARUTI,NIFTY_AUTO,CHOPPY_RANGE,PULLBACK_KEY_LEVEL,0.507,1,3,3.383,1,1.592,3,2.986,-1.791,-0.397
